Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
0.415520,TraderOne,Hedge,,S,1,3408.50,,0.00,3409.00,3409.00,-0.16,-1,1,-0.16,-0.34,0.50,1,0
0.447537,TraderOne,Fill,1,B,-2,3409.00,GFD,-0.68,3409.00,3409.00,-6817.48,-1,3,0.52,-1.02,0.50,3,0
0.447537,TraderOne,Hedge,,S,2,3408.50,,0.00,3409.00,3409.00,-0.48,-3,3,-0.48,-1.02,1.00,3,0
0.457377,TraderOne,Fill,1,B,-2,3409.00,GFD,-0.68,3409.00,3409.00,-6817.80,-3,5,0.20,-1.70,1.00,5,0
0.457377,TraderOne,Hedge,,S,2,3408.50,,0.00,3409.00,3409.00,-0.80,-5,5,-0.80,-1.70,1.32,5,0
0.500374,TraderOne,Tick,,,,,,0.00,3409.00,3409.00,-0.80,-5,5,-0.80,-1.70,1.32,5,0
0.500374,DynamicInventory,Tick,,,,,,0.00,3409.00,3409.00,27.62,15,-15,27.62,-5.12,30.00,0,15
0.500374,AlecBotV2,Tick,,,,,,0.00,3409.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
0.500374,FusionBot,Tick,,,,,,0.00,3409.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
0.502172,DynamicInventory,Insert,3,B,50,3408.00,GFD,0.00,3409.00,3409.00,27.62,15,-15,27.62,-5.12,30.00,0,15
0.502267,DynamicInventory,Insert,4,S,23,3409.00,GFD,0.00,3409.00,3409.00,27.62,15,-15,27.62,-5.12,30.00,0,15
0.502267,TraderOne,Fill,1,B,-23,3409.00,GFD,-7.84,3409.00,3409.00,-78399.96,-5,28,7.04,-9.54,1.32,28,0
0.502267,TraderOne,Hedge,,S,23,3408.50,,0.00,3409.00,3409.00,-4.46,-28,28,-4.46,-9.54,11.50,28,0
0.502267,DynamicInventory,Fill,4,S,-23,3409.00,GFD,15.68,3409.00,3409.00,78418.94,15,-38,11.94,10.56,30.00,0,38
0.502267,DynamicInventory,Hedge,,B,23,3408.50,,0.00,3409.00,3409.00,23.44,38,-38,23.44,10.56,30.00,0,38
0.515084,TraderOne,Fill,2,S,-2,3411.00,GFD,-0.68,3409.00,3411.00,6818.22,-28,26,52.22,-10.22,11.50,28,2
0.515084,TraderOne,Hedge,,B,2,3408.50,,0.00,3409.00,3411.00,1.22,-26,26,53.22,-10.22,11.50,28,2
0.524601,TraderOne,Fill,1,B,-4,3409.00,GFD,-1.36,3409.00,3409.00,-13633.42,-26,30,2.58,-11.58,50.64,32,2
0.524601,TraderOne,Hedge,,S,4,3408.50,,0.00,3409.00,3409.00,0.58,-30,30,0.58,-11.58,52.64,32,2
0.554638,TraderOne,Fill,2,S,-8,3411.00,GFD,-2.73,3409.00,3411.00,27291.31,-30,22,63.31,-14.31,52.64,32,10
0.554638,TraderOne,Hedge,,B,8,3408.50,,0.00,3409.00,3411.00,23.31,-22,22,67.31,-14.31,52.64,32,10
0.750905,TraderOne,Tick,,,,,,0.00,3409.00,3411.00,23.31,-22,22,67.31,-14.31,52.64,32,10
0.750905,DynamicInventory,Tick,,,,,,0.00,3409.00,3411.00,23.44,38,-38,-52.56,10.56,80.18,0,38
0.750905,AlecBotV2,Tick,,,,,,0.00,3409.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
0.750905,FusionBot,Tick,,,,,,0.00,3409.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
0.872139,TraderOne,Fill,2,S,-3,3411.00,GFD,-1.02,3409.00,3411.00,10257.33,-22,19,68.33,-15.33,52.64,32,13
0.872139,TraderOne,Hedge,,B,3,3409.50,,0.00,3409.00,3411.00,28.83,-19,19,66.83,-15.33,52.64,32,13
1.000970,TraderOne,Tick,,,,,,0.00,3409.00,3411.00,28.83,-19,19,66.83,-15.33,52.64,32,13
1.000970,DynamicInventory,Tick,,,,,,0.00,3409.00,3411.00,23.44,38,-38,-52.56,10.56,80.18,0,38
1.000970,AlecBotV2,Tick,,,,,,0.00,3409.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
1.000970,FusionBot,Tick,,,,,,0.00,3409.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
1.029313,TraderOne,Fill,2,S,-2,3411.00,GFD,-0.68,3409.00,3411.00,6851.51,-19,17,67.51,-16.01,52.64,32,15
1.029313,TraderOne,Hedge,,B,2,3409.50,,0.00,3409.00,3411.00,32.51,-17,17,66.51,-16.01,52.64,32,15
1.097563,TraderOne,Fill,1,B,-1,3409.00,GFD,-0.34,3409.00,3409.00,-3376.15,-17,18,32.85,-16.35,52.64,33,15
1.097563,TraderOne,Hedge,,S,1,3409.50,,0.00,3409.00,3409.00,33.35,-18,18,33.35,-16.35,52.64,33,15
1.111968,TraderOne,Fill,1,B,-1,3409.00,GFD,-0.34,3409.00,3409.00,-3375.31,-18,19,33.69,-16.69,52.64,34,15
1.111968,TraderOne,Hedge,,S,1,3409.50,,0.00,3409.00,3409.00,34.19,-19,19,34.19,-16.69,52.64,34,15
1.250389,TraderOne,Tick,,,,,,0.00,3409.00,3409.00,34.19,-19,19,34.19,-16.69,52.64,34,15
1.250389,DynamicInventory,Tick,,,,,,0.00,3409.00,3409.00,23.44,38,-38,23.44,10.56,80.18,0,38
1.250389,AlecBotV2,Tick,,,,,,0.00,3409.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
1.250389,FusionBot,Tick,,,,,,0.00,3409.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
1.251001,TraderOne,Cancel,1,B,-6,3409.00,GFD,0.00,3409.00,3409.00,34.19,-19,19,34.19,-16.69,52.64,34,15
1.251079,TraderOne,Cancel,3,B,-10,3408.00,GFD,0.00,3409.00,3409.00,34.19,-19,19,34.19,-16.69,52.64,34,15
1.251104,TraderOne,Cancel,2,S,-25,3411.00,GFD,0.00,3409.00,3409.00,34.19,-19,19,34.19,-16.69,52.64,34,15
1.251174,TraderOne,Cancel,4,S,-10,3412.00,GFD,0.00,3409.00,3409.00,34.19,-19,19,34.19,-16.69,52.64,34,15
1.251469,FusionBot,Cancel,1,B,-76,3409.00,GFD,0.00,3409.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
1.251536,FusionBot,Cancel,3,B,-18,3408.00,GFD,0.00,3409.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
1.251596,FusionBot,Cancel,2,S,-79,3411.00,GFD,0.00,3409.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
1.251617,FusionBot,Cancel,4,S,-19,3412.00,GFD,0.00,3409.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
1.385473,AlecBotV2,Fill,2,S,-6,3411.00,GFD,-2.05,3409.00,3411.00,20468.05,0,-6,2.05,-2.05,0.00,0,6
1.385473,AlecBotV2,Hedge,,B,6,3409.50,,0.00,3409.00,3411.00,11.05,6,-6,-0.95,-2.05,3.00,0,6
1.500966,TraderOne,Tick,,,,,,0.00,3409.00,3411.00,34.19,-19,19,72.19,-16.69,52.64,34,15
1.500966,DynamicInventory,Tick,,,,,,0.00,3409.00,3411.00,23.44,38,-38,-52.56,10.56,80.18,0,38
1.500966,AlecBotV2,Tick,,,,,,0.00,3409.00,3411.00,11.05,6,-6,-0.95,-2.05,3.00,0,6
1.500966,FusionBot,Tick,,,,,,0.00,3409.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
1.502096,TraderOne,Insert,5,B,36,3409.00,GFD,0.00,3409.00,3411.00,34.19,-19,19,72.19,-16.69,52.64,34,15
1.502171,TraderOne,Insert,6,S,40,3410.00,GFD,0.00,3409.00,3411.00,34.19,-19,19,72.19,-16.69,52.64,34,15
1.502252,TraderOne,Insert,7,B,9,3408.00,GFD,0.00,3409.00,3411.00,34.19,-19,19,72.19,-16.69,52.64,34,15
1.502302,TraderOne,Insert,8,S,10,3411.00,GFD,0.00,3409.00,3411.00,34.19,-19,19,72.19,-16.69,52.64,34,15
1.502602,FusionBot,Insert,5,B,76,3409.00,GFD,0.00,3409.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
1.502669,FusionBot,Insert,6,S,79,3410.00,GFD,0.00,3409.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
1.502778,FusionBot,Insert,7,B,18,3408.00,GFD,0.00,3409.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
1.502828,FusionBot,Insert,8,S,19,3411.00,GFD,0.00,3409.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
1.691046,TraderOne,Fill,6,S,-1,3410.00,GFD,-0.34,3409.00,3410.00,3444.53,-19,18,53.53,-17.03,52.64,34,16
1.691046,TraderOne,Hedge,,B,1,3409.50,,0.00,3409.00,3410.00,35.03,-18,18,53.03,-17.03,52.64,34,16
1.751257,TraderOne,Tick,,,,,,0.00,3409.00,3410.00,35.03,-18,18,53.03,-17.03,52.64,34,16
1.751257,DynamicInventory,Tick,,,,,,0.00,3409.00,3410.00,23.44,38,-38,-14.56,10.56,80.18,0,38
1.751257,AlecBotV2,Tick,,,,,,0.00,3409.00,3410.00,11.05,6,-6,5.05,-2.05,3.00,0,6
1.751257,FusionBot,Tick,,,,,,0.00,3409.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
1.754280,DynamicInventory,Cancel,3,B,-50,3408.00,GFD,0.00,3409.00,3410.00,23.44,38,-38,-14.56,10.56,80.18,0,38
1.798844,TraderOne,Fill,6,S,-13,3410.00,GFD,-4.43,3409.00,3410.00,44369.46,-18,5,57.46,-21.46,52.64,34,29
1.798844,TraderOne,Hedge,,B,13,3409.50,,0.00,3409.00,3410.00,45.96,-5,5,50.96,-21.46,52.64,34,29
1.844495,AlecBotV2,Fill,1,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3397.61,6,-5,17.39,-2.39,3.00,1,6
1.844495,AlecBotV2,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,11.89,5,-5,16.89,-2.39,3.00,1,6
1.852331,AlecBotV2,Fill,1,B,-13,3409.00,GFD,-4.43,3410.00,3409.00,-44300.68,5,8,21.32,-6.82,3.00,14,6
1.852331,AlecBotV2,Hedge,,S,13,3409.50,,0.00,3410.00,3409.00,22.82,-8,8,14.82,-6.82,6.50,14,6
2.000900,TraderOne,Tick,,,,,,0.00,3410.00,3409.00,45.96,-5,5,40.96,-21.46,52.64,34,29
2.000900,DynamicInventory,Tick,,,,,,0.00,3410.00,3409.00,23.44,38,-38,61.44,10.56,80.18,0,38
2.000900,AlecBotV2,Tick,,,,,,0.00,3410.00,3409.00,22.82,-8,8,14.82,-6.82,6.50,14,6
2.000900,FusionBot,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
2.008331,DynamicInventory,Insert,5,B,50,3409.00,GFD,0.00,3410.00,3409.00,23.44,38,-38,61.44,10.56,80.18,0,38
2.008635,DynamicInventory,Insert,6,S,7,3410.00,GFD,0.00,3410.00,3409.00,23.44,38,-38,61.44,10.56,80.18,0,38
2.190568,AlecBotV2,Fill,1,B,-6,3409.00,GFD,-2.05,3410.00,3409.00,-20429.13,-8,14,16.87,-8.87,6.50,20,6
2.190568,AlecBotV2,Hedge,,S,6,3409.50,,0.00,3410.00,3409.00,27.87,-14,14,13.87,-8.87,7.45,20,6
2.227025,TraderOne,Fill,6,S,-9,3410.00,GFD,-3.07,3410.00,3410.00,30739.03,-5,-4,49.03,-24.53,52.64,34,38
2.227025,TraderOne,Hedge,,B,9,3409.50,,0.00,3410.00,3410.00,53.53,4,-4,53.53,-24.53,52.64,34,38
2.251375,TraderOne,Tick,,,,,,0.00,3410.00,3410.00,53.53,4,-4,53.53,-24.53,52.64,34,38
2.251375,DynamicInventory,Tick,,,,,,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
2.251375,AlecBotV2,Tick,,,,,,0.00,3410.00,3410.00,27.87,-14,14,27.87,-8.87,7.45,20,6
2.251375,FusionBot,Tick,,,,,,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
2.254176,DynamicInventory,Cancel,5,B,-50,3409.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
2.254728,DynamicInventory,Cancel,6,S,-7,3410.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
2.255161,AlecBotV2,Cancel,2,S,-44,3411.00,GFD,0.00,3410.00,3410.00,27.87,-14,14,27.87,-8.87,7.45,20,6
2.370811,TraderOne,Fill,6,S,-8,3410.00,GFD,-2.73,3410.00,3410.00,27336.26,4,-12,56.26,-27.26,52.64,34,46
2.370811,TraderOne,Hedge,,B,8,3409.50,,0.00,3410.00,3410.00,60.26,12,-12,60.26,-27.26,52.64,34,46
2.389596,TraderOne,Fill,6,S,-5,3410.00,GFD,-1.70,3410.00,3410.00,17111.96,12,-17,61.96,-28.96,52.64,34,51
2.389596,TraderOne,Hedge,,B,5,3409.50,,0.00,3410.00,3410.00,64.46,17,-17,64.46,-28.96,52.64,34,51
2.488036,TraderOne,Fill,6,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3474.80,17,-18,64.80,-29.30,52.64,34,52
2.488036,TraderOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
2.500889,TraderOne,Tick,,,,,,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
2.500889,DynamicInventory,Tick,,,,,,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
2.500889,AlecBotV2,Tick,,,,,,0.00,3410.00,3410.00,27.87,-14,14,27.87,-8.87,7.45,20,6
2.500889,FusionBot,Tick,,,,,,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
2.502306,DynamicInventory,Insert,7,B,50,3409.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
2.502409,DynamicInventory,Insert,8,S,7,3410.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
2.502486,AlecBotV2,Insert,3,B,46,3409.00,GFD,0.00,3410.00,3410.00,27.87,-14,14,27.87,-8.87,7.45,20,6
2.502622,AlecBotV2,Insert,4,S,50,3410.00,GFD,0.00,3410.00,3410.00,27.87,-14,14,27.87,-8.87,7.45,20,6
2.502722,TraderOne,Cancel,5,B,-36,3409.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
2.502844,TraderOne,Cancel,7,B,-9,3408.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
2.502882,TraderOne,Cancel,6,S,-3,3410.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
2.502957,TraderOne,Cancel,8,S,-10,3411.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
2.751301,TraderOne,Tick,,,,,,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
2.751301,DynamicInventory,Tick,,,,,,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
2.751301,AlecBotV2,Tick,,,,,,0.00,3410.00,3410.00,27.87,-14,14,27.87,-8.87,7.45,20,6
2.751301,FusionBot,Tick,,,,,,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
2.752338,DynamicInventory,Cancel,7,B,-50,3409.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
2.752536,DynamicInventory,Cancel,8,S,-7,3410.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
2.752620,TraderOne,Insert,9,B,40,3409.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
2.752684,TraderOne,Insert,10,S,36,3410.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
2.752802,TraderOne,Insert,11,B,10,3408.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
2.752855,TraderOne,Insert,12,S,9,3411.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
2.752984,FusionBot,Cancel,5,B,-76,3409.00,GFD,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
2.753021,FusionBot,Cancel,7,B,-18,3408.00,GFD,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
2.753122,FusionBot,Cancel,6,S,-79,3410.00,GFD,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
2.753160,FusionBot,Cancel,8,S,-19,3411.00,GFD,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
2.768388,AlecBotV2,Fill,1,B,-4,3409.00,GFD,-1.36,3410.00,3409.00,-13606.77,-14,18,15.23,-10.23,12.64,24,6
2.768388,AlecBotV2,Hedge,,S,4,3409.50,,0.00,3410.00,3409.00,31.23,-18,18,13.23,-10.23,14.64,24,6
3.000649,TraderOne,Tick,,,,,,0.00,3410.00,3409.00,65.30,18,-18,83.30,-29.30,52.64,34,52
3.000649,DynamicInventory,Tick,,,,,,0.00,3410.00,3409.00,23.44,38,-38,61.44,10.56,80.18,0,38
3.000649,AlecBotV2,Tick,,,,,,0.00,3410.00,3409.00,31.23,-18,18,13.23,-10.23,14.64,24,6
3.000649,FusionBot,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
3.001878,DynamicInventory,Insert,9,B,50,3409.00,GFD,0.00,3410.00,3409.00,23.44,38,-38,61.44,10.56,80.18,0,38
3.001950,DynamicInventory,Insert,10,S,7,3410.00,GFD,0.00,3410.00,3409.00,23.44,38,-38,61.44,10.56,80.18,0,38
3.002025,FusionBot,Insert,9,B,76,3409.00,GFD,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
3.002074,FusionBot,Insert,10,S,79,3410.00,GFD,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
3.002117,FusionBot,Insert,11,B,18,3408.00,GFD,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
3.002160,FusionBot,Insert,12,S,19,3411.00,GFD,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
3.219509,AlecBotV2,Fill,1,B,-8,3409.00,GFD,-2.73,3410.00,3409.00,-27238.04,-18,26,15.96,-12.96,14.64,32,6
3.219509,AlecBotV2,Hedge,,S,8,3409.50,,0.00,3410.00,3409.00,37.96,-26,26,11.96,-12.96,15.91,32,6
3.250590,TraderOne,Tick,,,,,,0.00,3410.00,3409.00,65.30,18,-18,83.30,-29.30,52.64,34,52
3.250590,DynamicInventory,Tick,,,,,,0.00,3410.00,3409.00,23.44,38,-38,61.44,10.56,80.18,0,38
3.250590,AlecBotV2,Tick,,,,,,0.00,3410.00,3409.00,37.96,-26,26,11.96,-12.96,15.91,32,6
3.250590,FusionBot,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
3.253192,DynamicInventory,Cancel,9,B,-50,3409.00,GFD,0.00,3410.00,3409.00,23.44,38,-38,61.44,10.56,80.18,0,38
3.253382,DynamicInventory,Cancel,10,S,-7,3410.00,GFD,0.00,3410.00,3409.00,23.44,38,-38,61.44,10.56,80.18,0,38
3.274197,AlecBotV2,Fill,4,S,-11,3410.00,GFD,-3.75,3410.00,3410.00,37551.71,-26,15,41.71,-16.71,15.91,32,17
3.274197,AlecBotV2,Hedge,,B,11,3409.50,,0.00,3410.00,3410.00,47.21,-15,15,47.21,-16.71,15.91,32,17
3.388642,AlecBotV2,Fill,4,S,-7,3410.00,GFD,-2.39,3410.00,3410.00,23919.60,-15,8,49.60,-19.10,15.91,32,24
3.388642,AlecBotV2,Hedge,,B,7,3409.50,,0.00,3410.00,3410.00,53.10,-8,8,53.10,-19.10,15.91,32,24
3.456670,AlecBotV2,Fill,4,S,-12,3410.00,GFD,-4.09,3410.00,3410.00,40977.19,-8,-4,57.19,-23.19,15.91,32,36
3.456670,AlecBotV2,Hedge,,B,12,3409.50,,0.00,3410.00,3410.00,63.19,4,-4,63.19,-23.19,15.91,32,36
3.500871,TraderOne,Tick,,,,,,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
3.500871,DynamicInventory,Tick,,,,,,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
3.500871,AlecBotV2,Tick,,,,,,0.00,3410.00,3410.00,63.19,4,-4,63.19,-23.19,15.91,32,36
3.500871,FusionBot,Tick,,,,,,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
3.502406,DynamicInventory,Insert,11,B,50,3409.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
3.502577,DynamicInventory,Insert,12,S,7,3410.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
3.644377,AlecBotV2,Fill,4,S,-6,3410.00,GFD,-2.05,3410.00,3410.00,20525.24,4,-10,65.24,-25.24,15.91,32,42
3.644377,AlecBotV2,Hedge,,B,6,3409.50,,0.00,3410.00,3410.00,68.24,10,-10,68.24,-25.24,15.91,32,42
3.751052,TraderOne,Tick,,,,,,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
3.751052,DynamicInventory,Tick,,,,,,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
3.751052,AlecBotV2,Tick,,,,,,0.00,3410.00,3410.00,68.24,10,-10,68.24,-25.24,15.91,32,42
3.751052,FusionBot,Tick,,,,,,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
3.753955,DynamicInventory,Cancel,11,B,-50,3409.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
3.754133,DynamicInventory,Cancel,12,S,-7,3410.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
3.754820,TraderOne,Cancel,9,B,-40,3409.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
3.755027,TraderOne,Cancel,11,B,-10,3408.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
3.755231,TraderOne,Cancel,10,S,-36,3410.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
3.755426,TraderOne,Cancel,12,S,-9,3411.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
3.781726,AlecBotV2,Fill,4,S,-10,3410.00,GFD,-3.41,3410.00,3410.00,34171.65,10,-20,71.65,-28.65,15.91,32,52
3.781726,AlecBotV2,Hedge,,B,10,3409.50,,0.00,3410.00,3410.00,76.65,20,-20,76.65,-28.65,15.91,32,52
4.001031,TraderOne,Tick,,,,,,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
4.001031,DynamicInventory,Tick,,,,,,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
4.001031,AlecBotV2,Tick,,,,,,0.00,3410.00,3410.00,76.65,20,-20,76.65,-28.65,15.91,32,52
4.001031,FusionBot,Tick,,,,,,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
4.002242,DynamicInventory,Insert,13,B,50,3409.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
4.002339,DynamicInventory,Insert,14,S,7,3410.00,GFD,0.00,3410.00,3410.00,23.44,38,-38,23.44,10.56,80.18,0,38
4.002399,TraderOne,Insert,13,B,40,3409.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
4.002429,TraderOne,Insert,14,S,36,3410.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
4.002449,TraderOne,Insert,15,B,10,3408.00,GFD,0.00,3410.00,3410.00,65.30,18,-18,65.30,-29.30,52.64,34,52
