Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
1.253091,SusumBot,Cancel,4,S,-10,3580.00,GFD,0.00,3577.00,3577.00,-47.11,-50,50,-47.11,-17.89,60.92,50,0
1.265843,DynamicInventory,Fill,3,B,-5,3576.00,GFD,-1.79,3577.00,3576.00,-17849.99,50,-45,80.01,33.99,27.91,5,50
1.265843,DynamicInventory,Hedge,,S,5,3576.50,,0.00,3577.00,3576.00,32.51,45,-45,77.51,33.99,27.91,5,50
1.500723,SusumBot,Tick,,,,,,0.00,3577.00,3576.00,-47.11,-50,50,-97.11,-17.89,110.92,50,0
1.500723,DynamicInventory,Tick,,,,,,0.00,3577.00,3576.00,32.51,45,-45,77.51,33.99,27.91,5,50
1.503484,SusumBot,Insert,5,B,28,3576.00,GFD,0.00,3577.00,3576.00,-47.11,-50,50,-97.11,-17.89,110.92,50,0
1.503861,SusumBot,Insert,6,S,40,3577.00,GFD,0.00,3577.00,3576.00,-47.11,-50,50,-97.11,-17.89,110.92,50,0
1.504159,SusumBot,Insert,7,B,7,3575.00,GFD,0.00,3577.00,3576.00,-47.11,-50,50,-97.11,-17.89,110.92,50,0
1.504486,SusumBot,Insert,8,S,10,3578.00,GFD,0.00,3577.00,3576.00,-47.11,-50,50,-97.11,-17.89,110.92,50,0
1.692945,SusumBot,Fill,6,S,-1,3577.00,GFD,-0.36,3577.00,3577.00,3530.25,-50,49,-46.75,-18.25,110.92,50,1
1.692945,SusumBot,Hedge,,B,1,3576.50,,0.00,3577.00,3577.00,-46.25,-49,49,-46.25,-18.25,110.92,50,1
1.751284,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,-46.25,-49,49,-46.25,-18.25,110.92,50,1
1.751284,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,32.51,45,-45,32.51,33.99,47.50,5,50
1.754133,DynamicInventory,Cancel,3,B,-45,3576.00,GFD,0.00,3577.00,3577.00,32.51,45,-45,32.51,33.99,47.50,5,50
2.000751,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,-46.25,-49,49,-46.25,-18.25,110.92,50,1
2.000751,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,32.51,45,-45,32.51,33.99,47.50,5,50
2.002105,DynamicInventory,Insert,5,B,50,3576.00,GFD,0.00,3577.00,3577.00,32.51,45,-45,32.51,33.99,47.50,5,50
2.002474,DynamicInventory,Insert,6,S,5,3577.00,GFD,0.00,3577.00,3577.00,32.51,45,-45,32.51,33.99,47.50,5,50
2.221274,SusumBot,Fill,6,S,-6,3577.00,GFD,-2.15,3577.00,3577.00,21417.90,-49,43,-44.10,-20.40,110.92,50,7
2.221274,SusumBot,Hedge,,B,6,3576.50,,0.00,3577.00,3577.00,-41.10,-43,43,-41.10,-20.40,110.92,50,7
2.251265,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,-41.10,-43,43,-41.10,-20.40,110.92,50,7
2.251265,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,32.51,45,-45,32.51,33.99,47.50,5,50
2.253503,DynamicInventory,Cancel,5,B,-50,3576.00,GFD,0.00,3577.00,3577.00,32.51,45,-45,32.51,33.99,47.50,5,50
2.253690,DynamicInventory,Cancel,6,S,-5,3577.00,GFD,0.00,3577.00,3577.00,32.51,45,-45,32.51,33.99,47.50,5,50
2.500482,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,-41.10,-43,43,-41.10,-20.40,110.92,50,7
2.500482,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,32.51,45,-45,32.51,33.99,47.50,5,50
2.502398,DynamicInventory,Insert,7,B,50,3576.00,GFD,0.00,3577.00,3577.00,32.51,45,-45,32.51,33.99,47.50,5,50
2.502733,DynamicInventory,Insert,8,S,5,3577.00,GFD,0.00,3577.00,3577.00,32.51,45,-45,32.51,33.99,47.50,5,50
2.535207,SusumBot,Fill,5,B,-11,3576.00,GFD,-3.93,3577.00,3576.00,-39373.17,-43,54,-80.17,-24.33,110.92,61,7
2.535207,SusumBot,Hedge,,S,11,3576.50,,0.00,3577.00,3576.00,-31.67,-54,54,-85.67,-24.33,110.92,61,7
2.541341,SusumBot,Fill,5,B,-11,3576.00,GFD,-3.93,3577.00,3576.00,-39363.74,-54,65,-81.74,-28.26,110.92,72,7
2.541341,SusumBot,Hedge,,S,11,3576.50,,0.00,3577.00,3576.00,-22.24,-65,65,-87.24,-28.26,110.92,72,7
2.750435,SusumBot,Tick,,,,,,0.00,3577.00,3576.00,-22.24,-65,65,-87.24,-28.26,110.92,72,7
2.750435,DynamicInventory,Tick,,,,,,0.00,3577.00,3576.00,32.51,45,-45,77.51,33.99,47.50,5,50
2.753230,DynamicInventory,Cancel,7,B,-50,3576.00,GFD,0.00,3577.00,3576.00,32.51,45,-45,77.51,33.99,47.50,5,50
2.753422,DynamicInventory,Cancel,8,S,-5,3577.00,GFD,0.00,3577.00,3576.00,32.51,45,-45,77.51,33.99,47.50,5,50
2.753624,SusumBot,Cancel,5,B,-6,3576.00,GFD,0.00,3577.00,3576.00,-22.24,-65,65,-87.24,-28.26,110.92,72,7
2.753747,SusumBot,Cancel,7,B,-7,3575.00,GFD,0.00,3577.00,3576.00,-22.24,-65,65,-87.24,-28.26,110.92,72,7
2.753835,SusumBot,Cancel,6,S,-33,3577.00,GFD,0.00,3577.00,3576.00,-22.24,-65,65,-87.24,-28.26,110.92,72,7
2.753928,SusumBot,Cancel,8,S,-10,3578.00,GFD,0.00,3577.00,3576.00,-22.24,-65,65,-87.24,-28.26,110.92,72,7
3.000428,SusumBot,Tick,,,,,,0.00,3577.00,3576.00,-22.24,-65,65,-87.24,-28.26,110.92,72,7
3.000428,DynamicInventory,Tick,,,,,,0.00,3577.00,3576.00,32.51,45,-45,77.51,33.99,47.50,5,50
3.002141,DynamicInventory,Insert,9,B,50,3576.00,GFD,0.00,3577.00,3576.00,32.51,45,-45,77.51,33.99,47.50,5,50
3.002534,DynamicInventory,Insert,10,S,5,3577.00,GFD,0.00,3577.00,3576.00,32.51,45,-45,77.51,33.99,47.50,5,50
3.003105,SusumBot,Insert,9,B,16,3576.00,GFD,0.00,3577.00,3576.00,-22.24,-65,65,-87.24,-28.26,110.92,72,7
3.003460,SusumBot,Insert,10,S,40,3577.00,GFD,0.00,3577.00,3576.00,-22.24,-65,65,-87.24,-28.26,110.92,72,7
3.003782,SusumBot,Insert,11,B,4,3575.00,GFD,0.00,3577.00,3576.00,-22.24,-65,65,-87.24,-28.26,110.92,72,7
3.004061,SusumBot,Insert,12,S,10,3578.00,GFD,0.00,3577.00,3576.00,-22.24,-65,65,-87.24,-28.26,110.92,72,7
3.136328,DynamicInventory,Fill,10,S,-1,3577.00,GFD,-0.36,3577.00,3577.00,3609.87,45,-46,32.87,33.63,47.50,5,51
3.136328,DynamicInventory,Hedge,,B,1,3576.50,,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,47.50,5,51
3.250812,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,-22.24,-65,65,-22.24,-28.26,110.92,72,7
3.250812,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,47.50,5,51
3.255373,DynamicInventory,Cancel,9,B,-50,3576.00,GFD,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,47.50,5,51
3.255568,DynamicInventory,Cancel,10,S,-4,3577.00,GFD,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,47.50,5,51
3.501287,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,-22.24,-65,65,-22.24,-28.26,110.92,72,7
3.501287,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,47.50,5,51
3.502788,DynamicInventory,Insert,11,B,50,3576.00,GFD,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,47.50,5,51
3.503024,DynamicInventory,Insert,12,S,5,3577.00,GFD,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,47.50,5,51
3.750604,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,-22.24,-65,65,-22.24,-28.26,110.92,72,7
3.750604,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,47.50,5,51
3.751086,DynamicInventory,Cancel,11,B,-50,3576.00,GFD,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,47.50,5,51
3.751147,DynamicInventory,Cancel,12,S,-5,3577.00,GFD,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,47.50,5,51
3.810762,SusumBot,Fill,9,B,-2,3576.00,GFD,-0.72,3577.00,3576.00,-7173.52,-65,67,-86.52,-28.98,110.92,74,7
3.810762,SusumBot,Hedge,,S,2,3576.50,,0.00,3577.00,3576.00,-20.52,-67,67,-87.52,-28.98,110.92,74,7
4.000628,SusumBot,Tick,,,,,,0.00,3577.00,3576.00,-20.52,-67,67,-87.52,-28.98,110.92,74,7
4.000628,DynamicInventory,Tick,,,,,,0.00,3577.00,3576.00,33.37,46,-46,79.37,33.63,47.50,5,51
4.002977,DynamicInventory,Insert,13,B,50,3576.00,GFD,0.00,3577.00,3576.00,33.37,46,-46,79.37,33.63,47.50,5,51
4.003306,DynamicInventory,Insert,14,S,5,3577.00,GFD,0.00,3577.00,3576.00,33.37,46,-46,79.37,33.63,47.50,5,51
4.111090,SusumBot,Fill,10,S,-11,3577.00,GFD,-3.93,3577.00,3577.00,39330.41,-67,56,-16.59,-32.91,110.92,74,18
4.111090,SusumBot,Hedge,,B,11,3576.50,,0.00,3577.00,3577.00,-11.09,-56,56,-11.09,-32.91,110.92,74,18
4.155018,SusumBot,Fill,9,B,-10,3576.00,GFD,-3.58,3577.00,3576.00,-35767.51,-56,66,-63.51,-36.49,110.92,84,18
4.155018,SusumBot,Hedge,,S,10,3576.50,,0.00,3577.00,3576.00,-2.51,-66,66,-68.51,-36.49,110.92,84,18
4.171803,SusumBot,Fill,9,B,-2,3576.00,GFD,-0.72,3577.00,3576.00,-7153.79,-66,68,-67.79,-37.21,110.92,86,18
4.171803,SusumBot,Hedge,,S,2,3576.50,,0.00,3577.00,3576.00,-0.79,-68,68,-68.79,-37.21,110.92,86,18
4.250941,SusumBot,Tick,,,,,,0.00,3577.00,3576.00,-0.79,-68,68,-68.79,-37.21,110.92,86,18
4.250941,DynamicInventory,Tick,,,,,,0.00,3577.00,3576.00,33.37,46,-46,79.37,33.63,47.50,5,51
4.257263,DynamicInventory,Cancel,13,B,-50,3576.00,GFD,0.00,3577.00,3576.00,33.37,46,-46,79.37,33.63,47.50,5,51
4.257633,DynamicInventory,Cancel,14,S,-5,3577.00,GFD,0.00,3577.00,3576.00,33.37,46,-46,79.37,33.63,47.50,5,51
4.257860,SusumBot,Cancel,9,B,-2,3576.00,GFD,0.00,3577.00,3576.00,-0.79,-68,68,-68.79,-37.21,110.92,86,18
4.258244,SusumBot,Cancel,11,B,-4,3575.00,GFD,0.00,3577.00,3576.00,-0.79,-68,68,-68.79,-37.21,110.92,86,18
4.258582,SusumBot,Cancel,10,S,-29,3577.00,GFD,0.00,3577.00,3576.00,-0.79,-68,68,-68.79,-37.21,110.92,86,18
4.258861,SusumBot,Cancel,12,S,-10,3578.00,GFD,0.00,3577.00,3576.00,-0.79,-68,68,-68.79,-37.21,110.92,86,18
4.500479,SusumBot,Tick,,,,,,0.00,3577.00,3578.00,-0.79,-68,68,67.21,-37.21,110.92,86,18
4.500479,DynamicInventory,Tick,,,,,,0.00,3577.00,3578.00,33.37,46,-46,-12.63,33.63,92.64,5,51
4.502657,DynamicInventory,Insert,15,B,50,3577.00,GFD,0.00,3577.00,3578.00,33.37,46,-46,-12.63,33.63,92.64,5,51
4.503510,DynamicInventory,Insert,16,S,5,3578.00,GFD,0.00,3577.00,3578.00,33.37,46,-46,-12.63,33.63,92.64,5,51
4.504184,SusumBot,Insert,13,B,15,3577.00,GFD,0.00,3577.00,3578.00,-0.79,-68,68,67.21,-37.21,110.92,86,18
4.504772,SusumBot,Insert,14,S,40,3578.00,GFD,0.00,3577.00,3578.00,-0.79,-68,68,67.21,-37.21,110.92,86,18
4.504950,SusumBot,Insert,15,B,3,3576.00,GFD,0.00,3577.00,3578.00,-0.79,-68,68,67.21,-37.21,110.92,86,18
4.505321,SusumBot,Insert,16,S,10,3579.00,GFD,0.00,3577.00,3578.00,-0.79,-68,68,67.21,-37.21,110.92,86,18
4.751163,SusumBot,Tick,,,,,,0.00,3577.00,3578.00,-0.79,-68,68,67.21,-37.21,110.92,86,18
4.751163,DynamicInventory,Tick,,,,,,0.00,3577.00,3578.00,33.37,46,-46,-12.63,33.63,92.64,5,51
4.752683,DynamicInventory,Cancel,15,B,-50,3577.00,GFD,0.00,3577.00,3578.00,33.37,46,-46,-12.63,33.63,92.64,5,51
4.753135,DynamicInventory,Cancel,16,S,-5,3578.00,GFD,0.00,3577.00,3578.00,33.37,46,-46,-12.63,33.63,92.64,5,51
4.873175,SusumBot,Fill,14,S,-1,3578.00,GFD,-0.36,3577.00,3578.00,3577.57,-68,67,67.57,-37.57,110.92,86,19
4.873175,SusumBot,Hedge,,B,1,3577.50,,0.00,3577.00,3578.00,0.07,-67,67,67.07,-37.57,110.92,86,19
5.000939,SusumBot,Tick,,,,,,0.00,3577.00,3578.00,0.07,-67,67,67.07,-37.57,110.92,86,19
5.000939,DynamicInventory,Tick,,,,,,0.00,3577.00,3578.00,33.37,46,-46,-12.63,33.63,92.64,5,51
5.004352,DynamicInventory,Insert,17,B,50,3577.00,GFD,0.00,3577.00,3578.00,33.37,46,-46,-12.63,33.63,92.64,5,51
5.004700,DynamicInventory,Insert,18,S,5,3578.00,GFD,0.00,3577.00,3578.00,33.37,46,-46,-12.63,33.63,92.64,5,51
5.095154,SusumBot,Fill,13,B,-3,3577.00,GFD,-1.07,3577.00,3577.00,-10729.86,-67,70,1.14,-38.64,110.92,89,19
5.095154,SusumBot,Hedge,,S,3,3577.50,,0.00,3577.00,3577.00,2.64,-70,70,2.64,-38.64,110.92,89,19
5.250440,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,2.64,-70,70,2.64,-38.64,110.92,89,19
5.250440,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,92.64,5,51
5.253288,DynamicInventory,Cancel,17,B,-50,3577.00,GFD,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,92.64,5,51
5.253913,DynamicInventory,Cancel,18,S,-5,3578.00,GFD,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,92.64,5,51
5.307727,SusumBot,Fill,13,B,-1,3577.00,GFD,-0.36,3577.00,3577.00,-3574.00,-70,71,3.00,-39.00,110.92,90,19
5.307727,SusumBot,Hedge,,S,1,3577.50,,0.00,3577.00,3577.00,3.50,-71,71,3.50,-39.00,110.92,90,19
5.500653,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,3.50,-71,71,3.50,-39.00,110.92,90,19
5.500653,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,92.64,5,51
5.502972,DynamicInventory,Insert,19,B,50,3577.00,GFD,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,92.64,5,51
5.503288,DynamicInventory,Insert,20,S,5,3578.00,GFD,0.00,3577.00,3577.00,33.37,46,-46,33.37,33.63,92.64,5,51
5.601419,SusumBot,Fill,13,B,-11,3577.00,GFD,-3.93,3577.00,3577.00,-39339.57,-71,82,7.43,-42.93,110.92,101,19
5.601419,SusumBot,Hedge,,S,11,3577.50,,0.00,3577.00,3577.00,12.93,-82,82,12.93,-42.93,110.92,101,19
5.601419,DynamicInventory,Fill,19,B,-1,3577.00,GFD,-0.36,3577.00,3577.00,-3543.27,46,-45,33.73,33.27,92.64,6,51
5.601419,DynamicInventory,Hedge,,S,1,3577.50,,0.00,3577.00,3577.00,34.23,45,-45,34.23,33.27,92.64,6,51
5.750973,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,12.93,-82,82,12.93,-42.93,110.92,101,19
5.750973,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,34.23,45,-45,34.23,33.27,92.64,6,51
5.753963,DynamicInventory,Cancel,19,B,-49,3577.00,GFD,0.00,3577.00,3577.00,34.23,45,-45,34.23,33.27,92.64,6,51
5.754169,DynamicInventory,Cancel,20,S,-5,3578.00,GFD,0.00,3577.00,3577.00,34.23,45,-45,34.23,33.27,92.64,6,51
5.754442,SusumBot,Cancel,15,B,-3,3576.00,GFD,0.00,3577.00,3577.00,12.93,-82,82,12.93,-42.93,110.92,101,19
5.754556,SusumBot,Cancel,14,S,-39,3578.00,GFD,0.00,3577.00,3577.00,12.93,-82,82,12.93,-42.93,110.92,101,19
5.754642,SusumBot,Cancel,16,S,-10,3579.00,GFD,0.00,3577.00,3577.00,12.93,-82,82,12.93,-42.93,110.92,101,19
6.001149,SusumBot,Tick,,,,,,0.00,3577.00,3581.00,12.93,-82,82,340.93,-42.93,110.92,101,19
6.001149,DynamicInventory,Tick,,,,,,0.00,3577.00,3581.00,34.23,45,-45,-145.77,33.27,225.78,6,51
6.002455,DynamicInventory,Insert,21,B,50,3577.00,GFD,0.00,3577.00,3581.00,34.23,45,-45,-145.77,33.27,225.78,6,51
6.002859,DynamicInventory,Insert,22,S,5,3578.00,GFD,0.00,3577.00,3581.00,34.23,45,-45,-145.77,33.27,225.78,6,51
6.003276,SusumBot,Insert,17,B,6,3577.00,GFD,0.00,3577.00,3581.00,12.93,-82,82,340.93,-42.93,110.92,101,19
6.003601,SusumBot,Insert,18,S,40,3578.00,GFD,0.00,3577.00,3581.00,12.93,-82,82,340.93,-42.93,110.92,101,19
6.003916,SusumBot,Insert,19,B,1,3576.00,GFD,0.00,3577.00,3581.00,12.93,-82,82,340.93,-42.93,110.92,101,19
6.004190,SusumBot,Insert,20,S,10,3579.00,GFD,0.00,3577.00,3581.00,12.93,-82,82,340.93,-42.93,110.92,101,19
6.020050,DynamicInventory,Fill,21,B,-1,3577.00,GFD,-0.36,3577.00,3577.00,-3542.41,45,-44,34.59,32.91,225.78,7,51
6.020050,DynamicInventory,Hedge,,S,1,3577.50,,0.00,3577.00,3577.00,35.09,44,-44,35.09,32.91,225.78,7,51
6.020248,DynamicInventory,Fill,22,S,-5,3578.00,GFD,-1.79,3577.00,3578.00,17926.88,44,-49,-7.12,31.12,225.78,7,56
6.020248,DynamicInventory,Hedge,,B,5,3577.50,,0.00,3577.00,3578.00,39.38,49,-49,-9.62,31.12,225.78,7,56
6.020248,SusumBot,Fill,18,S,-1,3578.00,GFD,-0.36,3577.00,3578.00,3591.29,-82,81,95.29,-43.29,245.64,101,20
6.020248,SusumBot,Hedge,,B,1,3577.50,,0.00,3577.00,3578.00,13.79,-81,81,94.79,-43.29,246.14,101,20
6.088974,SusumBot,Fill,18,S,-6,3578.00,GFD,-2.15,3577.00,3578.00,21483.94,-81,75,96.94,-45.44,246.14,101,26
6.088974,SusumBot,Hedge,,B,6,3577.50,,0.00,3577.00,3578.00,18.94,-75,75,93.94,-45.44,246.99,101,26
6.251012,SusumBot,Tick,,,,,,0.00,3577.00,3578.00,18.94,-75,75,93.94,-45.44,246.99,101,26
6.251012,DynamicInventory,Tick,,,,,,0.00,3577.00,3578.00,39.38,49,-49,-9.62,31.12,225.78,7,56
6.252943,SusumBot,Fill,18,S,-1,3578.00,GFD,-0.36,3577.00,3578.00,3597.30,-75,74,94.30,-45.80,246.99,101,27
6.252943,SusumBot,Hedge,,B,1,3577.50,,0.00,3577.00,3578.00,19.80,-74,74,93.80,-45.80,247.13,101,27
6.390666,DynamicInventory,Fill,21,B,-2,3577.00,GFD,-0.72,3577.00,3577.00,-7113.90,49,-47,40.10,30.40,225.78,9,56
6.390666,DynamicInventory,Hedge,,S,2,3577.50,,0.00,3577.00,3577.00,41.10,47,-47,41.10,30.40,225.78,9,56
6.423873,SusumBot,Fill,18,S,-4,3578.00,GFD,-1.43,3577.00,3578.00,14333.23,-74,70,95.23,-47.23,247.13,101,31
6.423873,SusumBot,Hedge,,B,4,3577.50,,0.00,3577.00,3578.00,23.23,-70,70,93.23,-47.23,247.70,101,31
6.500844,SusumBot,Tick,,,,,,0.00,3577.00,3578.00,23.23,-70,70,93.23,-47.23,247.70,101,31
6.500844,DynamicInventory,Tick,,,,,,0.00,3577.00,3578.00,41.10,47,-47,-5.90,30.40,225.78,9,56
6.533869,DynamicInventory,Fill,21,B,-1,3577.00,GFD,-0.36,3577.00,3577.00,-3535.54,47,-46,41.46,30.04,225.78,10,56
6.533869,DynamicInventory,Hedge,,S,1,3577.50,,0.00,3577.00,3577.00,41.96,46,-46,41.96,30.04,225.78,10,56
6.684562,DynamicInventory,Fill,21,B,-9,3577.00,GFD,-3.22,3577.00,3577.00,-32147.82,46,-37,45.18,26.82,225.78,19,56
6.684562,DynamicInventory,Hedge,,S,9,3577.50,,0.00,3577.00,3577.00,49.68,37,-37,49.68,26.82,225.78,19,56
6.692216,DynamicInventory,Fill,21,B,-1,3577.00,GFD,-0.36,3577.00,3577.00,-3526.96,37,-36,50.04,26.46,225.78,20,56
6.692216,DynamicInventory,Hedge,,S,1,3577.50,,0.00,3577.00,3577.00,50.54,36,-36,50.54,26.46,225.78,20,56
6.751124,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,23.23,-70,70,23.23,-47.23,317.70,101,31
6.751124,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,50.54,36,-36,50.54,26.46,225.78,20,56
6.803500,DynamicInventory,Fill,21,B,-15,3577.00,GFD,-5.37,3577.00,3577.00,-53599.09,36,-21,55.91,21.09,225.78,35,56
6.803500,DynamicInventory,Hedge,,S,15,3577.50,,0.00,3577.00,3577.00,63.41,21,-21,63.41,21.09,225.78,35,56
7.001224,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,23.23,-70,70,23.23,-47.23,317.70,101,31
7.001224,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,63.41,21,-21,63.41,21.09,225.78,35,56
7.003534,SusumBot,Cancel,17,B,-6,3577.00,GFD,0.00,3577.00,3577.00,23.23,-70,70,23.23,-47.23,317.70,101,31
7.004088,SusumBot,Cancel,19,B,-1,3576.00,GFD,0.00,3577.00,3577.00,23.23,-70,70,23.23,-47.23,317.70,101,31
7.004293,SusumBot,Cancel,18,S,-28,3578.00,GFD,0.00,3577.00,3577.00,23.23,-70,70,23.23,-47.23,317.70,101,31
7.004960,SusumBot,Cancel,20,S,-10,3579.00,GFD,0.00,3577.00,3577.00,23.23,-70,70,23.23,-47.23,317.70,101,31
7.250567,SusumBot,Tick,,,,,,0.00,3577.00,3577.00,23.23,-70,70,23.23,-47.23,317.70,101,31
7.250567,DynamicInventory,Tick,,,,,,0.00,3577.00,3577.00,63.41,21,-21,63.41,21.09,225.78,35,56
7.252174,SusumBot,Insert,21,B,13,3577.00,GFD,0.00,3577.00,3577.00,23.23,-70,70,23.23,-47.23,317.70,101,31
7.252520,SusumBot,Insert,22,S,40,3578.00,GFD,0.00,3577.00,3577.00,23.23,-70,70,23.23,-47.23,317.70,101,31
