Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
1.111968,DynamicInventory,Fill,1,B,-1,3409.00,GFD,-0.34,3409.00,3409.00,-3344.39,20,-19,64.61,1.39,30.00,11,30
1.111968,DynamicInventory,Hedge,,S,1,3409.50,,0.00,3409.00,3409.00,65.11,19,-19,65.11,1.39,30.00,11,30
1.251745,DynamicInventory,Tick,,,,,,0.00,3409.00,3409.00,65.11,19,-19,65.11,1.39,30.00,11,30
1.251745,SusumBot,Tick,,,,,,0.00,3409.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
1.251745,AlecBotV2,Tick,,,,,,0.00,3409.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
1.251745,FusionBot,Tick,,,,,,0.00,3409.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
1.269189,DynamicInventory,Cancel,1,B,-39,3409.00,GFD,0.00,3409.00,3409.00,65.11,19,-19,65.11,1.39,30.00,11,30
1.270227,DynamicInventory,Cancel,2,S,-20,3411.00,GFD,0.00,3409.00,3409.00,65.11,19,-19,65.11,1.39,30.00,11,30
1.385473,SusumBot,Fill,2,S,-6,3411.00,GFD,-2.05,3409.00,3411.00,20468.05,0,-6,2.05,-2.05,0.00,0,6
1.385473,SusumBot,Hedge,,B,6,3409.50,,0.00,3409.00,3411.00,11.05,6,-6,-0.95,-2.05,3.00,0,6
1.502121,DynamicInventory,Tick,,,,,,0.00,3409.00,3411.00,65.11,19,-19,27.11,1.39,38.00,11,30
1.502121,SusumBot,Tick,,,,,,0.00,3409.00,3411.00,11.05,6,-6,-0.95,-2.05,3.00,0,6
1.502121,AlecBotV2,Tick,,,,,,0.00,3409.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
1.502121,FusionBot,Tick,,,,,,0.00,3409.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
1.517051,DynamicInventory,Insert,3,B,50,3409.00,GFD,0.00,3409.00,3411.00,65.11,19,-19,27.11,1.39,38.00,11,30
1.518195,DynamicInventory,Insert,4,S,19,3410.00,GFD,0.00,3409.00,3411.00,65.11,19,-19,27.11,1.39,38.00,11,30
1.691046,DynamicInventory,Fill,4,S,-1,3410.00,GFD,-0.34,3409.00,3410.00,3475.45,19,-20,46.45,1.05,38.00,11,31
1.691046,DynamicInventory,Hedge,,B,1,3409.50,,0.00,3409.00,3410.00,65.95,20,-20,45.95,1.05,38.00,11,31
1.754869,DynamicInventory,Tick,,,,,,0.00,3409.00,3410.00,65.95,20,-20,45.95,1.05,38.00,11,31
1.754869,SusumBot,Tick,,,,,,0.00,3409.00,3410.00,11.05,6,-6,5.05,-2.05,3.00,0,6
1.754869,AlecBotV2,Tick,,,,,,0.00,3409.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
1.754869,FusionBot,Tick,,,,,,0.00,3409.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
1.798844,DynamicInventory,Fill,4,S,-13,3410.00,GFD,-4.43,3409.00,3410.00,44400.38,20,-33,50.38,-3.38,38.00,11,44
1.798844,DynamicInventory,Hedge,,B,13,3409.50,,0.00,3409.00,3410.00,76.88,33,-33,43.88,-3.38,38.00,11,44
1.844495,SusumBot,Fill,1,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3397.61,6,-5,17.39,-2.39,3.00,1,6
1.844495,SusumBot,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,11.89,5,-5,16.89,-2.39,3.00,1,6
1.852331,SusumBot,Fill,1,B,-13,3409.00,GFD,-4.43,3410.00,3409.00,-44300.68,5,8,21.32,-6.82,3.00,14,6
1.852331,SusumBot,Hedge,,S,13,3409.50,,0.00,3410.00,3409.00,22.82,-8,8,14.82,-6.82,6.50,14,6
2.002603,DynamicInventory,Tick,,,,,,0.00,3410.00,3409.00,76.88,33,-33,109.88,-3.38,38.00,11,44
2.002603,SusumBot,Tick,,,,,,0.00,3410.00,3409.00,22.82,-8,8,14.82,-6.82,6.50,14,6
2.002603,AlecBotV2,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
2.002603,FusionBot,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
2.190568,SusumBot,Fill,1,B,-6,3409.00,GFD,-2.05,3410.00,3409.00,-20429.13,-8,14,16.87,-8.87,6.50,20,6
2.190568,SusumBot,Hedge,,S,6,3409.50,,0.00,3410.00,3409.00,27.87,-14,14,13.87,-8.87,7.45,20,6
2.227025,DynamicInventory,Fill,4,S,-5,3410.00,GFD,-1.70,3410.00,3410.00,17128.58,33,-38,78.58,-5.08,38.00,11,49
2.227025,DynamicInventory,Hedge,,B,5,3409.50,,0.00,3410.00,3410.00,81.08,38,-38,81.08,-5.08,38.00,11,49
2.227025,SusumBot,Fill,2,S,-4,3411.00,GFD,-1.36,3410.00,3411.00,13673.23,-14,10,43.23,-10.23,7.45,20,10
2.227025,SusumBot,Hedge,,B,4,3409.50,,0.00,3410.00,3411.00,35.23,-10,10,45.23,-10.23,7.45,20,10
2.255593,DynamicInventory,Tick,,,,,,0.00,3410.00,3411.00,81.08,38,-38,43.08,-5.08,66.80,11,49
2.255593,SusumBot,Tick,,,,,,0.00,3410.00,3411.00,35.23,-10,10,45.23,-10.23,7.45,20,10
2.255593,AlecBotV2,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
2.255593,FusionBot,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
2.389596,SusumBot,Fill,2,S,-5,3411.00,GFD,-1.71,3410.00,3411.00,17091.94,-10,5,46.94,-11.94,7.45,20,15
2.389596,SusumBot,Hedge,,B,5,3409.50,,0.00,3410.00,3411.00,44.44,-5,5,49.44,-11.94,7.45,20,15
2.488036,SusumBot,Fill,2,S,-1,3411.00,GFD,-0.34,3410.00,3411.00,3455.78,-5,4,49.78,-12.28,7.45,20,16
2.488036,SusumBot,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,46.28,-4,4,50.28,-12.28,7.45,20,16
2.504621,DynamicInventory,Tick,,,,,,0.00,3410.00,3411.00,81.08,38,-38,43.08,-5.08,66.80,11,49
2.504621,SusumBot,Tick,,,,,,0.00,3410.00,3411.00,46.28,-4,4,50.28,-12.28,7.45,20,16
2.504621,AlecBotV2,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
2.504621,FusionBot,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
2.754210,DynamicInventory,Tick,,,,,,0.00,3410.00,3411.00,81.08,38,-38,43.08,-5.08,66.80,11,49
2.754210,SusumBot,Tick,,,,,,0.00,3410.00,3411.00,46.28,-4,4,50.28,-12.28,7.45,20,16
2.754210,AlecBotV2,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
2.754210,FusionBot,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
3.004950,DynamicInventory,Tick,,,,,,0.00,3410.00,3410.00,81.08,38,-38,81.08,-5.08,66.80,11,49
3.004950,SusumBot,Tick,,,,,,0.00,3410.00,3410.00,46.28,-4,4,46.28,-12.28,7.45,20,16
3.004950,AlecBotV2,Tick,,,,,,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
3.004950,FusionBot,Tick,,,,,,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
3.219509,SusumBot,Fill,1,B,-4,3409.00,GFD,-1.36,3410.00,3409.00,-13588.36,-4,8,43.64,-13.64,7.45,24,16
3.219509,SusumBot,Hedge,,S,4,3409.50,,0.00,3410.00,3409.00,49.64,-8,8,41.64,-13.64,8.64,24,16
3.251706,DynamicInventory,Tick,,,,,,0.00,3410.00,3409.00,81.08,38,-38,119.08,-5.08,66.80,11,49
3.251706,SusumBot,Tick,,,,,,0.00,3410.00,3409.00,49.64,-8,8,41.64,-13.64,8.64,24,16
3.251706,AlecBotV2,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
3.251706,FusionBot,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
3.274197,SusumBot,Fill,2,S,-11,3411.00,GFD,-3.75,3410.00,3411.00,37574.39,-8,-3,61.39,-17.39,8.64,24,27
3.274197,SusumBot,Hedge,,B,11,3409.50,,0.00,3410.00,3411.00,69.89,3,-3,66.89,-17.39,8.64,24,27
3.456670,SusumBot,Fill,2,S,-12,3411.00,GFD,-4.09,3410.00,3411.00,41005.98,3,-15,70.98,-21.48,8.64,24,39
3.456670,SusumBot,Hedge,,B,12,3409.50,,0.00,3410.00,3411.00,91.98,15,-15,76.98,-21.48,8.64,24,39
3.504214,DynamicInventory,Tick,,,,,,0.00,3410.00,3411.00,81.08,38,-38,43.08,-5.08,76.00,11,49
3.504214,SusumBot,Tick,,,,,,0.00,3410.00,3411.00,91.98,15,-15,76.98,-21.48,8.64,24,39
3.504214,AlecBotV2,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
3.504214,FusionBot,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
3.644377,SusumBot,Fill,2,S,-1,3411.00,GFD,-0.34,3410.00,3411.00,3503.32,15,-16,77.32,-21.82,8.64,24,40
3.644377,SusumBot,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,93.82,16,-16,77.82,-21.82,8.64,24,40
3.644377,FusionBot,Fill,2,S,-5,3411.00,GFD,-1.71,3410.00,3411.00,17056.71,0,-5,1.71,-1.71,0.00,0,5
3.644377,FusionBot,Hedge,,B,5,3409.50,,0.00,3410.00,3411.00,9.21,5,-5,4.21,-1.71,0.00,0,5
3.753398,DynamicInventory,Tick,,,,,,0.00,3410.00,3411.00,81.08,38,-38,43.08,-5.08,76.00,11,49
3.753398,SusumBot,Tick,,,,,,0.00,3410.00,3411.00,93.82,16,-16,77.82,-21.82,8.64,24,40
3.753398,AlecBotV2,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
3.753398,FusionBot,Tick,,,,,,0.00,3410.00,3411.00,9.21,5,-5,4.21,-1.71,0.00,0,5
3.781726,FusionBot,Fill,2,S,-10,3411.00,GFD,-3.41,3410.00,3411.00,34122.62,5,-15,7.62,-5.12,0.00,0,15
3.781726,FusionBot,Hedge,,B,10,3409.50,,0.00,3410.00,3411.00,27.62,15,-15,12.62,-5.12,0.00,0,15
4.001464,DynamicInventory,Tick,,,,,,0.00,3410.00,3411.00,81.08,38,-38,43.08,-5.08,76.00,11,49
4.001464,SusumBot,Tick,,,,,,0.00,3410.00,3411.00,93.82,16,-16,77.82,-21.82,8.64,24,40
4.001464,AlecBotV2,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
4.001464,FusionBot,Tick,,,,,,0.00,3410.00,3411.00,27.62,15,-15,12.62,-5.12,0.00,0,15
4.041405,SusumBot,Fill,1,B,-6,3409.00,GFD,-2.05,3410.00,3409.00,-20358.13,16,-10,111.87,-23.87,8.64,30,40
4.041405,SusumBot,Hedge,,S,6,3409.50,,0.00,3410.00,3409.00,98.87,10,-10,108.87,-23.87,8.64,30,40
4.255091,DynamicInventory,Tick,,,,,,0.00,3410.00,3409.00,81.08,38,-38,119.08,-5.08,76.00,11,49
4.255091,SusumBot,Tick,,,,,,0.00,3410.00,3409.00,98.87,10,-10,108.87,-23.87,8.64,30,40
4.255091,AlecBotV2,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
4.255091,FusionBot,Tick,,,,,,0.00,3410.00,3409.00,27.62,15,-15,42.62,-5.12,0.00,0,15
4.330421,FusionBot,Fill,2,S,-10,3411.00,GFD,-3.41,3410.00,3411.00,34141.03,15,-25,16.03,-8.53,26.59,0,25
4.330421,FusionBot,Hedge,,B,10,3409.50,,0.00,3410.00,3411.00,46.03,25,-25,21.03,-8.53,26.59,0,25
4.416346,SusumBot,Fill,1,B,-6,3409.00,GFD,-2.05,3410.00,3409.00,-20353.08,10,-4,110.92,-25.92,8.64,36,40
4.416346,SusumBot,Hedge,,S,6,3409.50,,0.00,3410.00,3409.00,103.92,4,-4,107.92,-25.92,8.64,36,40
4.466592,FusionBot,Fill,2,S,-4,3411.00,GFD,-1.36,3410.00,3411.00,13691.39,25,-29,22.39,-9.89,26.59,0,29
4.466592,FusionBot,Hedge,,B,4,3409.50,,0.00,3410.00,3411.00,53.39,29,-29,24.39,-9.89,26.59,0,29
4.492915,FusionBot,Fill,2,S,-1,3411.00,GFD,-0.34,3410.00,3411.00,3464.73,29,-30,24.73,-10.23,26.59,0,30
4.492915,FusionBot,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,55.23,30,-30,25.23,-10.23,26.59,0,30
4.500686,DynamicInventory,Tick,,,,,,0.00,3410.00,3411.00,81.08,38,-38,43.08,-5.08,76.00,11,49
4.500686,SusumBot,Tick,,,,,,0.00,3410.00,3411.00,103.92,4,-4,99.92,-25.92,11.95,36,40
4.500686,AlecBotV2,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
4.500686,FusionBot,Tick,,,,,,0.00,3410.00,3411.00,55.23,30,-30,25.23,-10.23,26.59,0,30
4.661776,FusionBot,Fill,2,S,-7,3411.00,GFD,-2.39,3410.00,3411.00,23934.62,30,-37,27.62,-12.62,26.59,0,37
4.661776,FusionBot,Hedge,,B,7,3409.50,,0.00,3410.00,3411.00,68.12,37,-37,31.12,-12.62,26.59,0,37
4.751654,DynamicInventory,Tick,,,,,,0.00,3410.00,3411.00,81.08,38,-38,43.08,-5.08,76.00,11,49
4.751654,SusumBot,Tick,,,,,,0.00,3410.00,3411.00,103.92,4,-4,99.92,-25.92,11.95,36,40
4.751654,AlecBotV2,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
4.751654,FusionBot,Tick,,,,,,0.00,3410.00,3411.00,68.12,37,-37,31.12,-12.62,26.59,0,37
4.789268,FusionBot,Fill,2,S,-1,3411.00,GFD,-0.34,3410.00,3411.00,3479.46,37,-38,31.46,-12.96,26.59,0,38
4.789268,FusionBot,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,69.96,38,-38,31.96,-12.96,26.59,0,38
4.932790,SusumBot,Fill,1,B,-4,3409.00,GFD,-1.36,3410.00,3409.00,-13530.72,4,0,109.28,-27.28,11.95,40,40
4.932790,SusumBot,Hedge,,S,4,3409.50,,0.00,3410.00,3409.00,107.28,0,0,107.28,-27.28,11.95,40,40
4.932790,FusionBot,Fill,1,B,-2,3409.00,GFD,-0.68,3410.00,3409.00,-6747.36,38,-36,108.64,-13.64,26.59,2,38
4.932790,FusionBot,Hedge,,S,2,3409.50,,0.00,3410.00,3409.00,71.64,36,-36,107.64,-13.64,26.59,2,38
5.002549,DynamicInventory,Tick,,,,,,0.00,3410.00,3409.00,81.08,38,-38,119.08,-5.08,76.00,11,49
5.002549,SusumBot,Tick,,,,,,0.00,3410.00,3409.00,107.28,0,0,107.28,-27.28,11.95,40,40
5.002549,AlecBotV2,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
5.002549,FusionBot,Tick,,,,,,0.00,3410.00,3409.00,71.64,36,-36,107.64,-13.64,26.59,2,38
5.252393,DynamicInventory,Tick,,,,,,0.00,3410.00,3409.00,81.08,38,-38,119.08,-5.08,76.00,11,49
5.252393,SusumBot,Tick,,,,,,0.00,3410.00,3409.00,107.28,0,0,107.28,-27.28,11.95,40,40
5.252393,AlecBotV2,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
5.252393,FusionBot,Tick,,,,,,0.00,3410.00,3409.00,71.64,36,-36,107.64,-13.64,26.59,2,38
5.256787,FusionBot,Cancel,1,B,-38,3409.00,GFD,0.00,3410.00,3409.00,71.64,36,-36,107.64,-13.64,26.59,2,38
5.257741,FusionBot,Cancel,3,B,-9,3408.00,GFD,0.00,3410.00,3409.00,71.64,36,-36,107.64,-13.64,26.59,2,38
5.257939,FusionBot,Cancel,2,S,-2,3411.00,GFD,0.00,3410.00,3409.00,71.64,36,-36,107.64,-13.64,26.59,2,38
5.258136,FusionBot,Cancel,4,S,-9,3412.00,GFD,0.00,3410.00,3409.00,71.64,36,-36,107.64,-13.64,26.59,2,38
5.374274,AlecBotV2,Fill,2,S,-9,3411.00,GFD,-3.07,3410.00,3411.00,30702.07,0,-9,3.07,-3.07,0.00,0,9
5.374274,AlecBotV2,Hedge,,B,9,3409.50,,0.00,3410.00,3411.00,16.57,9,-9,7.57,-3.07,0.00,0,9
5.503928,DynamicInventory,Tick,,,,,,0.00,3410.00,3411.00,81.08,38,-38,43.08,-5.08,76.00,11,49
5.503928,SusumBot,Tick,,,,,,0.00,3410.00,3411.00,107.28,0,0,107.28,-27.28,11.95,40,40
5.503928,AlecBotV2,Tick,,,,,,0.00,3410.00,3411.00,16.57,9,-9,7.57,-3.07,0.00,0,9
5.503928,FusionBot,Tick,,,,,,0.00,3410.00,3411.00,71.64,36,-36,35.64,-13.64,73.00,2,38
5.508258,FusionBot,Insert,5,B,40,3409.00,GFD,0.00,3410.00,3411.00,71.64,36,-36,35.64,-13.64,73.00,2,38
5.508578,FusionBot,Insert,6,S,32,3410.00,GFD,0.00,3410.00,3411.00,71.64,36,-36,35.64,-13.64,73.00,2,38
5.509225,FusionBot,Insert,7,B,9,3408.00,GFD,0.00,3410.00,3411.00,71.64,36,-36,35.64,-13.64,73.00,2,38
5.509460,FusionBot,Insert,8,S,8,3411.00,GFD,0.00,3410.00,3411.00,71.64,36,-36,35.64,-13.64,73.00,2,38
5.755942,DynamicInventory,Tick,,,,,,0.00,3410.00,3411.00,81.08,38,-38,43.08,-5.08,76.00,11,49
5.755942,SusumBot,Tick,,,,,,0.00,3410.00,3411.00,107.28,0,0,107.28,-27.28,11.95,40,40
5.755942,AlecBotV2,Tick,,,,,,0.00,3410.00,3411.00,16.57,9,-9,7.57,-3.07,0.00,0,9
5.755942,FusionBot,Tick,,,,,,0.00,3410.00,3411.00,71.64,36,-36,35.64,-13.64,73.00,2,38
5.956060,FusionBot,Fill,6,S,-2,3410.00,GFD,-0.68,3410.00,3410.00,6892.32,36,-38,72.32,-14.32,73.00,2,40
5.956060,FusionBot,Hedge,,B,2,3409.50,,0.00,3410.00,3410.00,73.32,38,-38,73.32,-14.32,73.00,2,40
6.003231,DynamicInventory,Tick,,,,,,0.00,3410.00,3410.00,81.08,38,-38,81.08,-5.08,76.00,11,49
6.003231,SusumBot,Tick,,,,,,0.00,3410.00,3410.00,107.28,0,0,107.28,-27.28,11.95,40,40
6.003231,AlecBotV2,Tick,,,,,,0.00,3410.00,3410.00,16.57,9,-9,16.57,-3.07,0.00,0,9
6.003231,FusionBot,Tick,,,,,,0.00,3410.00,3410.00,73.32,38,-38,73.32,-14.32,73.00,2,40
6.005041,FusionBot,Fill,6,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3483.66,38,-39,73.66,-14.66,73.00,2,41
6.005041,FusionBot,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,74.16,39,-39,74.16,-14.66,73.00,2,41
6.205569,AlecBotV2,Fill,1,B,-3,3409.00,GFD,-1.02,3410.00,3409.00,-10209.41,9,-6,26.59,-4.09,0.00,3,9
6.205569,AlecBotV2,Hedge,,S,3,3409.50,,0.00,3410.00,3409.00,19.09,6,-6,25.09,-4.09,1.50,3,9
6.254653,DynamicInventory,Tick,,,,,,0.00,3410.00,3409.00,81.08,38,-38,119.08,-5.08,76.00,11,49
6.254653,SusumBot,Tick,,,,,,0.00,3410.00,3409.00,107.28,0,0,107.28,-27.28,11.95,40,40
6.254653,AlecBotV2,Tick,,,,,,0.00,3410.00,3409.00,19.09,6,-6,25.09,-4.09,1.50,3,9
6.254653,FusionBot,Tick,,,,,,0.00,3410.00,3409.00,74.16,39,-39,113.16,-14.66,73.00,2,41
6.371398,FusionBot,Fill,6,S,-7,3410.00,GFD,-2.39,3410.00,3410.00,23946.55,39,-46,76.55,-17.05,73.00,2,48
6.371398,FusionBot,Hedge,,B,7,3409.50,,0.00,3410.00,3410.00,80.05,46,-46,80.05,-17.05,73.00,2,48
6.505696,DynamicInventory,Tick,,,,,,0.00,3410.00,3410.00,81.08,38,-38,81.08,-5.08,76.00,11,49
