2020-03-21 22:58:45,959 [INFO   ] [APP] NowUCMe started with arguments={run.py}
2020-03-21 22:58:57,705 [INFO   ] [TRADER] Position changed to ETF: -28, FUTURE: 28
2020-03-21 22:58:57,706 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:57,706 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:57,706 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:58:57,706 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:58:57,706 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:57,706 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:57,956 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:57,956 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:57,956 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:57,956 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:58,204 [INFO   ] [TRADER] Order 12 filled (23 / 35)
2020-03-21 22:58:58,205 [INFO   ] [TRADER] Position changed to ETF: -39, FUTURE: 39
2020-03-21 22:58:58,205 [INFO   ] [TRADER] Order 12 filled (34 / 35)
2020-03-21 22:58:58,205 [INFO   ] [TRADER] Position changed to ETF: -50, FUTURE: 50
2020-03-21 22:58:58,205 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:58,205 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:58,205 [INFO   ] [TRADER] Quoting ask price 3559 (Existing 3558)
2020-03-21 22:58:58,205 [INFO   ] [TRADER] placing ask
2020-03-21 22:58:58,205 [INFO   ] [TRADER] Cancelling 12
2020-03-21 22:58:58,205 [INFO   ] [TRADER] (id: 13) Placing  ask 10 lots for $3559
2020-03-21 22:58:58,206 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:58,206 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:58,206 [INFO   ] [TRADER] Order 12 filled (34 / 34)
2020-03-21 22:58:58,206 [INFO   ] [TRADER] Order 13 placed
2020-03-21 22:58:58,455 [INFO   ] [TRADER] Order 10 filled (15 / 35)
2020-03-21 22:58:58,455 [INFO   ] [TRADER] Position changed to ETF: -49, FUTURE: 49
2020-03-21 22:58:58,457 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:58,457 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:58,457 [INFO   ] [TRADER] Quoting ask price 3559 (Existing 3559)
2020-03-21 22:58:58,457 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:58:58,458 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:58,458 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:58,706 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:58,706 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:58,706 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:58,706 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:58,955 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:58,955 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:58,955 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:58,955 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:59,205 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:59,205 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:59,205 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:59,205 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:59,455 [INFO   ] [TRADER] Order 10 filled (18 / 35)
2020-03-21 22:58:59,455 [INFO   ] [TRADER] Position changed to ETF: -46, FUTURE: 46
2020-03-21 22:58:59,455 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:59,455 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:59,455 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3559)
2020-03-21 22:58:59,455 [INFO   ] [TRADER] placing ask
2020-03-21 22:58:59,455 [INFO   ] [TRADER] Cancelling 13
2020-03-21 22:58:59,455 [INFO   ] [TRADER] (id: 14) Placing  ask 35 lots for $3558
2020-03-21 22:58:59,456 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:59,456 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:59,456 [INFO   ] [TRADER] Order 13 cancelled
2020-03-21 22:58:59,456 [INFO   ] [TRADER] Order 14 placed
2020-03-21 22:58:59,705 [INFO   ] [TRADER] Order 10 filled (26 / 35)
2020-03-21 22:58:59,705 [INFO   ] [TRADER] Position changed to ETF: -38, FUTURE: 38
2020-03-21 22:58:59,705 [INFO   ] [TRADER] Order 10 filled (28 / 35)
2020-03-21 22:58:59,706 [INFO   ] [TRADER] Position changed to ETF: -36, FUTURE: 36
2020-03-21 22:58:59,706 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:59,706 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:59,706 [INFO   ] [TRADER] Quoting ask price 3559 (Existing 3558)
2020-03-21 22:58:59,706 [INFO   ] [TRADER] placing ask
2020-03-21 22:58:59,706 [INFO   ] [TRADER] Cancelling 14
2020-03-21 22:58:59,706 [INFO   ] [TRADER] (id: 15) Placing  ask 24 lots for $3559
2020-03-21 22:58:59,706 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:59,706 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:59,707 [INFO   ] [TRADER] Order 14 cancelled
2020-03-21 22:58:59,707 [INFO   ] [TRADER] Order 15 placed
2020-03-21 22:58:59,957 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:59,957 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:58:59,957 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:58:59,957 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:00,206 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:00,206 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:00,207 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:00,207 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:00,457 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:00,457 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:00,458 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:00,458 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:00,706 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:00,706 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:00,707 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3559)
2020-03-21 22:59:00,707 [INFO   ] [TRADER] placing ask
2020-03-21 22:59:00,707 [INFO   ] [TRADER] Cancelling 15
2020-03-21 22:59:00,707 [INFO   ] [TRADER] (id: 16) Placing  ask 35 lots for $3558
2020-03-21 22:59:00,707 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:00,707 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:00,708 [INFO   ] [TRADER] Order 15 cancelled
2020-03-21 22:59:00,708 [INFO   ] [TRADER] Order 16 placed
2020-03-21 22:59:00,955 [INFO   ] [TRADER] Order 10 filled (35 / 35)
2020-03-21 22:59:00,955 [INFO   ] [TRADER] Position changed to ETF: -29, FUTURE: 29
2020-03-21 22:59:00,956 [INFO   ] [TRADER] Bid Clamp, Price 355700
2020-03-21 22:59:00,956 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 0)
2020-03-21 22:59:00,956 [INFO   ] [TRADER] placing bid
2020-03-21 22:59:00,956 [INFO   ] [TRADER] (id: 17) Placing  bid 35 lots for $3557
2020-03-21 22:59:00,956 [INFO   ] [TRADER] Order 17 placed
2020-03-21 22:59:01,707 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:01,707 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:01,707 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:01,707 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:01,956 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:01,956 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:01,956 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:01,956 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:01,956 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:01,956 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:01,956 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:01,956 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:02,205 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:02,205 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:02,205 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:02,205 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:02,205 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:02,205 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:02,205 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:02,205 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:02,455 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:02,455 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:02,455 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:02,455 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:02,455 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:02,455 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:02,455 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:02,455 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:02,706 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:02,706 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:02,706 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:02,706 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:02,706 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:02,706 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:02,706 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:02,706 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:02,956 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:02,956 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:02,956 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:02,956 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:02,956 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:02,956 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:02,956 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:02,956 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:03,206 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:03,206 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:03,206 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:03,206 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:03,206 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:03,206 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:03,206 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:03,206 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:03,455 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:03,455 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:03,455 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:03,455 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:03,456 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:03,456 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:03,456 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:03,456 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:03,706 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:03,706 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:03,706 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:03,706 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:03,706 [INFO   ] [TRADER] Quoting bid price 3557 (Existing 3557)
2020-03-21 22:59:03,706 [INFO   ] [TRADER] Same price as existing bid
2020-03-21 22:59:03,706 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:03,706 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:03,956 [INFO   ] [TRADER] Quoting bid price 3556 (Existing 3557)
2020-03-21 22:59:03,956 [INFO   ] [TRADER] placing bid
2020-03-21 22:59:03,956 [INFO   ] [TRADER] Cancelling 17
2020-03-21 22:59:03,956 [INFO   ] [TRADER] (id: 18) Placing  bid 35 lots for $3556
2020-03-21 22:59:03,956 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:03,956 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:03,957 [INFO   ] [TRADER] Order 17 cancelled
2020-03-21 22:59:03,957 [INFO   ] [TRADER] Order 18 placed
2020-03-21 22:59:03,957 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:03,957 [INFO   ] [TRADER] Same price as existing ask
2020-03-21 22:59:04,206 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 3558)
2020-03-21 22:59:04,206 [INFO   ] [TRADER] Same price as existing ask
