2020-03-12 13:47:47,788 [INFO   ] [APP] fusion started with arguments={run.py}
2020-03-12 13:47:57,294 [INFO   ] [TRADER] Order 16 cancelled
2020-03-12 13:47:57,540 [INFO   ] [TRADER] Placing quotes (17, 18). Bid: 10 @ $3409, Ask: 79 @ $3410
2020-03-12 13:47:57,540 [INFO   ] [TRADER] Placing quotes (19, 20). Bid: 2 @ $3408, Ask: 19 @ $3411
2020-03-12 13:47:57,540 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:47:57,543 [INFO   ] [TRADER] Order 17 inserted
2020-03-12 13:47:57,543 [INFO   ] [TRADER] Order 18 inserted
2020-03-12 13:47:57,543 [INFO   ] [TRADER] Order 19 inserted
2020-03-12 13:47:57,543 [INFO   ] [TRADER] Order 20 inserted
2020-03-12 13:47:58,541 [INFO   ] [TRADER] Timeout
2020-03-12 13:47:58,541 [INFO   ] [TRADER] Cancelling bid 17
2020-03-12 13:47:58,541 [INFO   ] [TRADER] Cancelling bid 19
2020-03-12 13:47:58,541 [INFO   ] [TRADER] Cancelling bid 18
2020-03-12 13:47:58,541 [INFO   ] [TRADER] Cancelling bid 20
2020-03-12 13:47:58,542 [INFO   ] [TRADER] Order 17 cancelled
2020-03-12 13:47:58,542 [INFO   ] [TRADER] Order 19 cancelled
2020-03-12 13:47:58,542 [INFO   ] [TRADER] Order 18 cancelled
2020-03-12 13:47:58,542 [INFO   ] [TRADER] Order 20 cancelled
2020-03-12 13:47:58,789 [INFO   ] [TRADER] Placing quotes (21, 22). Bid: 10 @ $3409, Ask: 79 @ $3410
2020-03-12 13:47:58,789 [INFO   ] [TRADER] Placing quotes (23, 24). Bid: 2 @ $3408, Ask: 19 @ $3411
2020-03-12 13:47:58,789 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:47:58,789 [INFO   ] [TRADER] Order 21 inserted
2020-03-12 13:47:58,789 [INFO   ] [TRADER] Order 22 inserted
2020-03-12 13:47:58,789 [INFO   ] [TRADER] Order 23 inserted
2020-03-12 13:47:58,789 [INFO   ] [TRADER] Order 24 inserted
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Order 21 cancelled
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Position changed to ETF: 41, FUTURE: -41
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 2
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Cancelling bid 23
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Cancelling bid 22
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Cancelling bid 24
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Placing quotes (25, 24). Bid: 4 @ $3408, Ask: 79 @ $3409
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Order 23 cancelled
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Order 22 cancelled
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Order 24 cancelled
2020-03-12 13:47:59,789 [INFO   ] [TRADER] Order 25 inserted
2020-03-12 13:48:00,040 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 0
2020-03-12 13:48:00,040 [INFO   ] [TRADER] Cancelling bid 25
2020-03-12 13:48:00,040 [INFO   ] [TRADER] Placing quotes (26, 27). Bid: 4 @ $3409, Ask: 79 @ $3410
2020-03-12 13:48:00,040 [INFO   ] [TRADER] Placing quotes (26, 28). Bid: 0 @ $3408, Ask: 19 @ $3411
2020-03-12 13:48:00,040 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:00,041 [INFO   ] [TRADER] Order 25 cancelled
2020-03-12 13:48:00,041 [INFO   ] [TRADER] Order 26 inserted
2020-03-12 13:48:00,041 [INFO   ] [TRADER] Order 27 inserted
2020-03-12 13:48:00,041 [INFO   ] [TRADER] Order 28 inserted
2020-03-12 13:48:00,290 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 2
2020-03-12 13:48:00,290 [INFO   ] [TRADER] Cancelling bid 26
2020-03-12 13:48:00,290 [INFO   ] [TRADER] Cancelling bid 27
2020-03-12 13:48:00,290 [INFO   ] [TRADER] Cancelling bid 28
2020-03-12 13:48:00,290 [INFO   ] [TRADER] Placing quotes (29, 28). Bid: 4 @ $3408, Ask: 79 @ $3409
2020-03-12 13:48:00,290 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:00,291 [INFO   ] [TRADER] Order 26 cancelled
2020-03-12 13:48:00,291 [INFO   ] [TRADER] Order 27 cancelled
2020-03-12 13:48:00,291 [INFO   ] [TRADER] Order 28 cancelled
2020-03-12 13:48:00,291 [INFO   ] [TRADER] Order 29 inserted
2020-03-12 13:48:00,541 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 0
2020-03-12 13:48:00,542 [INFO   ] [TRADER] Cancelling bid 29
2020-03-12 13:48:00,542 [INFO   ] [TRADER] Placing quotes (30, 31). Bid: 4 @ $3409, Ask: 79 @ $3410
2020-03-12 13:48:00,543 [INFO   ] [TRADER] Placing quotes (30, 32). Bid: 0 @ $3408, Ask: 19 @ $3411
2020-03-12 13:48:00,543 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:00,546 [INFO   ] [TRADER] Order 29 cancelled
2020-03-12 13:48:00,546 [INFO   ] [TRADER] Order 30 inserted
2020-03-12 13:48:00,547 [INFO   ] [TRADER] Order 31 inserted
2020-03-12 13:48:00,547 [INFO   ] [TRADER] Order 32 inserted
2020-03-12 13:48:00,791 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 2
2020-03-12 13:48:00,791 [INFO   ] [TRADER] Cancelling bid 30
2020-03-12 13:48:00,792 [INFO   ] [TRADER] Cancelling bid 31
2020-03-12 13:48:00,792 [INFO   ] [TRADER] Cancelling bid 32
2020-03-12 13:48:00,792 [INFO   ] [TRADER] Placing quotes (33, 32). Bid: 4 @ $3408, Ask: 79 @ $3409
2020-03-12 13:48:00,793 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:00,793 [INFO   ] [TRADER] Order 30 cancelled
2020-03-12 13:48:00,793 [INFO   ] [TRADER] Order 31 cancelled
2020-03-12 13:48:00,793 [INFO   ] [TRADER] Order 32 cancelled
2020-03-12 13:48:00,794 [INFO   ] [TRADER] Order 33 inserted
2020-03-12 13:48:01,041 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 0
2020-03-12 13:48:01,042 [INFO   ] [TRADER] Cancelling bid 33
2020-03-12 13:48:01,042 [INFO   ] [TRADER] Placing quotes (34, 35). Bid: 4 @ $3409, Ask: 79 @ $3410
2020-03-12 13:48:01,042 [INFO   ] [TRADER] Placing quotes (34, 36). Bid: 0 @ $3408, Ask: 19 @ $3411
2020-03-12 13:48:01,043 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:01,045 [INFO   ] [TRADER] Order 33 cancelled
2020-03-12 13:48:01,045 [INFO   ] [TRADER] Order 34 inserted
2020-03-12 13:48:01,047 [INFO   ] [TRADER] Order 35 inserted
2020-03-12 13:48:01,047 [INFO   ] [TRADER] Order 36 inserted
2020-03-12 13:48:01,289 [INFO   ] [TRADER] Order 34 filled (2 / 4)
2020-03-12 13:48:01,289 [INFO   ] [TRADER] Position changed to ETF: 43, FUTURE: -43
2020-03-12 13:48:01,290 [INFO   ] [TRADER] Order 34 cancelled
2020-03-12 13:48:01,290 [INFO   ] [TRADER] Position changed to ETF: 45, FUTURE: -45
2020-03-12 13:48:01,292 [INFO   ] [TRADER] Changing quote. Bid queue: 0, Ask queue: 2
2020-03-12 13:48:01,293 [INFO   ] [TRADER] Cancelling bid 35
2020-03-12 13:48:01,293 [INFO   ] [TRADER] Cancelling bid 36
2020-03-12 13:48:01,293 [INFO   ] [TRADER] Placing quotes (37, 36). Bid: 4 @ $3408, Ask: 79 @ $3409
2020-03-12 13:48:01,294 [INFO   ] [TRADER] Active bids: 1, asks 2
2020-03-12 13:48:01,295 [INFO   ] [TRADER] Order 35 cancelled
2020-03-12 13:48:01,295 [INFO   ] [TRADER] Order 36 cancelled
2020-03-12 13:48:01,296 [INFO   ] [TRADER] Order 37 inserted
2020-03-12 13:48:01,540 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 0
2020-03-12 13:48:01,540 [INFO   ] [TRADER] Cancelling bid 37
2020-03-12 13:48:01,541 [INFO   ] [TRADER] Placing quotes (38, 39). Bid: 2 @ $3409, Ask: 79 @ $3410
2020-03-12 13:48:01,541 [INFO   ] [TRADER] Placing quotes (38, 40). Bid: 0 @ $3408, Ask: 19 @ $3411
2020-03-12 13:48:01,541 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:01,542 [INFO   ] [TRADER] Order 37 cancelled
2020-03-12 13:48:01,542 [INFO   ] [TRADER] Order 38 inserted
2020-03-12 13:48:01,542 [INFO   ] [TRADER] Order 39 inserted
2020-03-12 13:48:01,543 [INFO   ] [TRADER] Order 40 inserted
2020-03-12 13:48:01,790 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 2
2020-03-12 13:48:01,790 [INFO   ] [TRADER] Cancelling bid 38
2020-03-12 13:48:01,790 [INFO   ] [TRADER] Cancelling bid 39
2020-03-12 13:48:01,790 [INFO   ] [TRADER] Cancelling bid 40
2020-03-12 13:48:01,791 [INFO   ] [TRADER] Placing quotes (41, 40). Bid: 3 @ $3408, Ask: 79 @ $3409
2020-03-12 13:48:01,791 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:01,791 [INFO   ] [TRADER] Order 38 cancelled
2020-03-12 13:48:01,791 [INFO   ] [TRADER] Order 39 cancelled
2020-03-12 13:48:01,791 [INFO   ] [TRADER] Order 40 cancelled
2020-03-12 13:48:01,791 [INFO   ] [TRADER] Order 41 inserted
2020-03-12 13:48:02,039 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 0
2020-03-12 13:48:02,039 [INFO   ] [TRADER] Cancelling bid 41
2020-03-12 13:48:02,039 [INFO   ] [TRADER] Placing quotes (42, 43). Bid: 3 @ $3409, Ask: 79 @ $3410
2020-03-12 13:48:02,039 [INFO   ] [TRADER] Placing quotes (42, 44). Bid: 0 @ $3408, Ask: 19 @ $3411
2020-03-12 13:48:02,040 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:02,040 [INFO   ] [TRADER] Order 41 cancelled
2020-03-12 13:48:02,040 [INFO   ] [TRADER] Order 42 inserted
2020-03-12 13:48:02,040 [INFO   ] [TRADER] Order 43 inserted
2020-03-12 13:48:02,040 [INFO   ] [TRADER] Order 44 inserted
2020-03-12 13:48:02,289 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 2
2020-03-12 13:48:02,289 [INFO   ] [TRADER] Cancelling bid 42
2020-03-12 13:48:02,289 [INFO   ] [TRADER] Cancelling bid 43
2020-03-12 13:48:02,289 [INFO   ] [TRADER] Cancelling bid 44
2020-03-12 13:48:02,289 [INFO   ] [TRADER] Placing quotes (45, 44). Bid: 3 @ $3408, Ask: 79 @ $3409
2020-03-12 13:48:02,289 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:02,290 [INFO   ] [TRADER] Order 42 cancelled
2020-03-12 13:48:02,290 [INFO   ] [TRADER] Order 43 cancelled
2020-03-12 13:48:02,290 [INFO   ] [TRADER] Order 44 cancelled
2020-03-12 13:48:02,290 [INFO   ] [TRADER] Order 45 inserted
2020-03-12 13:48:02,539 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 0
2020-03-12 13:48:02,540 [INFO   ] [TRADER] Cancelling bid 45
2020-03-12 13:48:02,540 [INFO   ] [TRADER] Placing quotes (46, 47). Bid: 3 @ $3409, Ask: 79 @ $3410
2020-03-12 13:48:02,541 [INFO   ] [TRADER] Placing quotes (46, 48). Bid: 0 @ $3408, Ask: 19 @ $3411
2020-03-12 13:48:02,541 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:02,541 [INFO   ] [TRADER] Order 45 cancelled
2020-03-12 13:48:02,542 [INFO   ] [TRADER] Order 46 inserted
2020-03-12 13:48:02,542 [INFO   ] [TRADER] Order 47 inserted
2020-03-12 13:48:02,542 [INFO   ] [TRADER] Order 48 inserted
2020-03-12 13:48:02,791 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 2
2020-03-12 13:48:02,791 [INFO   ] [TRADER] Cancelling bid 46
2020-03-12 13:48:02,792 [INFO   ] [TRADER] Cancelling bid 47
2020-03-12 13:48:02,792 [INFO   ] [TRADER] Cancelling bid 48
2020-03-12 13:48:02,792 [INFO   ] [TRADER] Placing quotes (49, 48). Bid: 3 @ $3408, Ask: 79 @ $3409
2020-03-12 13:48:02,793 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:02,795 [INFO   ] [TRADER] Order 46 cancelled
2020-03-12 13:48:02,795 [INFO   ] [TRADER] Order 47 cancelled
2020-03-12 13:48:02,795 [INFO   ] [TRADER] Order 48 cancelled
2020-03-12 13:48:02,795 [INFO   ] [TRADER] Order 49 inserted
2020-03-12 13:48:03,040 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 0
2020-03-12 13:48:03,041 [INFO   ] [TRADER] Cancelling bid 49
2020-03-12 13:48:03,041 [INFO   ] [TRADER] Placing quotes (50, 51). Bid: 3 @ $3409, Ask: 79 @ $3410
2020-03-12 13:48:03,042 [INFO   ] [TRADER] Placing quotes (50, 52). Bid: 0 @ $3408, Ask: 19 @ $3411
2020-03-12 13:48:03,042 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:03,042 [INFO   ] [TRADER] Order 49 cancelled
2020-03-12 13:48:03,042 [INFO   ] [TRADER] Order 50 inserted
2020-03-12 13:48:03,043 [INFO   ] [TRADER] Order 51 inserted
2020-03-12 13:48:03,043 [INFO   ] [TRADER] Order 52 inserted
2020-03-12 13:48:03,290 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 2
2020-03-12 13:48:03,291 [INFO   ] [TRADER] Cancelling bid 50
2020-03-12 13:48:03,291 [INFO   ] [TRADER] Cancelling bid 51
2020-03-12 13:48:03,291 [INFO   ] [TRADER] Cancelling bid 52
2020-03-12 13:48:03,291 [INFO   ] [TRADER] Placing quotes (53, 52). Bid: 3 @ $3408, Ask: 79 @ $3409
2020-03-12 13:48:03,291 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:03,292 [INFO   ] [TRADER] Order 50 cancelled
2020-03-12 13:48:03,292 [INFO   ] [TRADER] Order 51 cancelled
2020-03-12 13:48:03,292 [INFO   ] [TRADER] Order 52 cancelled
2020-03-12 13:48:03,292 [INFO   ] [TRADER] Order 53 inserted
2020-03-12 13:48:03,543 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 0
2020-03-12 13:48:03,543 [INFO   ] [TRADER] Cancelling bid 53
2020-03-12 13:48:03,544 [INFO   ] [TRADER] Placing quotes (54, 55). Bid: 3 @ $3409, Ask: 79 @ $3410
2020-03-12 13:48:03,544 [INFO   ] [TRADER] Placing quotes (54, 56). Bid: 0 @ $3408, Ask: 19 @ $3411
2020-03-12 13:48:03,544 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:03,545 [INFO   ] [TRADER] Order 53 cancelled
2020-03-12 13:48:03,545 [INFO   ] [TRADER] Order 54 inserted
2020-03-12 13:48:03,545 [INFO   ] [TRADER] Order 55 inserted
2020-03-12 13:48:03,546 [INFO   ] [TRADER] Order 56 inserted
2020-03-12 13:48:03,791 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 2
2020-03-12 13:48:03,792 [INFO   ] [TRADER] Cancelling bid 54
2020-03-12 13:48:03,792 [INFO   ] [TRADER] Cancelling bid 55
2020-03-12 13:48:03,792 [INFO   ] [TRADER] Cancelling bid 56
2020-03-12 13:48:03,793 [INFO   ] [TRADER] Placing quotes (57, 56). Bid: 3 @ $3408, Ask: 79 @ $3409
2020-03-12 13:48:03,793 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:03,793 [INFO   ] [TRADER] Order 54 cancelled
2020-03-12 13:48:03,793 [INFO   ] [TRADER] Order 55 cancelled
2020-03-12 13:48:03,793 [INFO   ] [TRADER] Order 56 cancelled
2020-03-12 13:48:03,794 [INFO   ] [TRADER] Order 57 inserted
2020-03-12 13:48:04,040 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 0
2020-03-12 13:48:04,041 [INFO   ] [TRADER] Cancelling bid 57
2020-03-12 13:48:04,041 [INFO   ] [TRADER] Placing quotes (58, 59). Bid: 3 @ $3409, Ask: 79 @ $3410
2020-03-12 13:48:04,041 [INFO   ] [TRADER] Placing quotes (58, 60). Bid: 0 @ $3408, Ask: 19 @ $3411
2020-03-12 13:48:04,041 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:04,041 [INFO   ] [TRADER] Order 57 cancelled
2020-03-12 13:48:04,041 [INFO   ] [TRADER] Order 58 inserted
2020-03-12 13:48:04,041 [INFO   ] [TRADER] Order 59 inserted
2020-03-12 13:48:04,042 [INFO   ] [TRADER] Order 60 inserted
2020-03-12 13:48:04,292 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 2
2020-03-12 13:48:04,292 [INFO   ] [TRADER] Cancelling bid 58
2020-03-12 13:48:04,292 [INFO   ] [TRADER] Cancelling bid 59
2020-03-12 13:48:04,292 [INFO   ] [TRADER] Cancelling bid 60
2020-03-12 13:48:04,293 [INFO   ] [TRADER] Placing quotes (61, 60). Bid: 3 @ $3408, Ask: 79 @ $3409
2020-03-12 13:48:04,295 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:04,296 [INFO   ] [TRADER] Order 58 cancelled
2020-03-12 13:48:04,296 [INFO   ] [TRADER] Order 59 cancelled
2020-03-12 13:48:04,297 [INFO   ] [TRADER] Order 60 cancelled
2020-03-12 13:48:04,297 [INFO   ] [TRADER] Order 61 inserted
2020-03-12 13:48:04,540 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 0
2020-03-12 13:48:04,540 [INFO   ] [TRADER] Cancelling bid 61
2020-03-12 13:48:04,541 [INFO   ] [TRADER] Placing quotes (62, 63). Bid: 3 @ $3409, Ask: 79 @ $3410
2020-03-12 13:48:04,541 [INFO   ] [TRADER] Placing quotes (62, 64). Bid: 0 @ $3408, Ask: 19 @ $3411
2020-03-12 13:48:04,541 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:04,543 [INFO   ] [TRADER] Order 61 cancelled
2020-03-12 13:48:04,543 [INFO   ] [TRADER] Order 62 inserted
2020-03-12 13:48:04,543 [INFO   ] [TRADER] Order 63 inserted
2020-03-12 13:48:04,543 [INFO   ] [TRADER] Order 64 inserted
2020-03-12 13:48:04,790 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 2
2020-03-12 13:48:04,790 [INFO   ] [TRADER] Cancelling bid 62
2020-03-12 13:48:04,790 [INFO   ] [TRADER] Cancelling bid 63
2020-03-12 13:48:04,790 [INFO   ] [TRADER] Cancelling bid 64
2020-03-12 13:48:04,790 [INFO   ] [TRADER] Placing quotes (65, 64). Bid: 3 @ $3408, Ask: 79 @ $3409
2020-03-12 13:48:04,790 [INFO   ] [TRADER] Active bids: 2, asks 2
2020-03-12 13:48:04,790 [INFO   ] [TRADER] Order 62 cancelled
2020-03-12 13:48:04,790 [INFO   ] [TRADER] Order 63 cancelled
2020-03-12 13:48:04,790 [INFO   ] [TRADER] Order 64 cancelled
2020-03-12 13:48:04,790 [INFO   ] [TRADER] Order 65 inserted
2020-03-12 13:48:05,041 [INFO   ] [TRADER] Changing quote. Bid queue: 1, Ask queue: 0
2020-03-12 13:48:05,041 [INFO   ] [TRADER] Cancelling bid 65
