Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
0.964262,AlecBotV2,Insert,1,B,50,3428.00,GFD,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
0.966692,AlecBotV2,Insert,2,S,50,3429.00,GFD,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
0.969310,FusionBot,Insert,1,B,40,3428.00,GFD,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
0.973465,FusionBot,Insert,2,S,40,3429.00,GFD,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
0.976690,FusionBot,Insert,3,B,9,3427.00,GFD,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
0.978677,FusionBot,Insert,4,S,9,3430.00,GFD,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
0.980772,DynamicInventory,Tick,,,,,,0.00,3428.00,3428.00,-2.46,-14,14,-2.46,4.46,10.67,14,0
0.980772,SusumBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
0.980772,AlecBotV2,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
0.980772,FusionBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.006255,DynamicInventory,Fill,1,B,-6,3428.00,GFD,-2.06,3428.00,3428.00,-20568.40,-14,20,-0.40,2.40,10.67,20,0
1.006255,DynamicInventory,Hedge,,S,6,3427.50,,0.00,3428.00,3428.00,-3.40,-20,20,-3.40,2.40,10.67,20,0
1.007650,DynamicInventory,Tick,,,,,,0.00,3428.00,3428.00,-3.40,-20,20,-3.40,2.40,10.67,20,0
1.007650,SusumBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.007650,AlecBotV2,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.007650,FusionBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.043632,DynamicInventory,Fill,1,B,-14,3428.00,GFD,-4.80,3428.00,3428.00,-47990.60,-20,34,1.40,-2.40,10.67,34,0
1.043632,DynamicInventory,Hedge,,S,14,3427.50,,0.00,3428.00,3428.00,-5.60,-34,34,-5.60,-2.40,10.67,34,0
1.253860,DynamicInventory,Tick,,,,,,0.00,3428.00,3428.00,-5.60,-34,34,-5.60,-2.40,10.67,34,0
1.253860,SusumBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.253860,AlecBotV2,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.253860,FusionBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.338913,DynamicInventory,Fill,1,B,-11,3428.00,GFD,-3.77,3428.00,3428.00,-37709.83,-34,45,-1.83,-6.17,10.67,45,0
1.338913,DynamicInventory,Hedge,,S,11,3427.50,,0.00,3428.00,3428.00,-7.33,-45,45,-7.33,-6.17,10.67,45,0
1.507329,DynamicInventory,Tick,,,,,,0.00,3428.00,3428.00,-7.33,-45,45,-7.33,-6.17,10.67,45,0
1.507329,SusumBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.507329,AlecBotV2,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.507329,FusionBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.757612,DynamicInventory,Tick,,,,,,0.00,3428.00,3428.00,-7.33,-45,45,-7.33,-6.17,10.67,45,0
1.757612,SusumBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.757612,AlecBotV2,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.757612,FusionBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
1.770551,DynamicInventory,Fill,1,B,-5,3428.00,GFD,-1.71,3428.00,3428.00,-17145.62,-45,50,-5.62,-7.88,10.67,50,0
1.770551,DynamicInventory,Hedge,,S,5,3427.50,,0.00,3428.00,3428.00,-8.12,-50,50,-8.12,-7.88,10.67,50,0
1.851541,SusumBot,Fill,1,B,-5,3428.00,GFD,-1.71,3428.00,3428.00,-17138.29,0,5,1.71,-1.71,0.00,5,0
1.851541,SusumBot,Hedge,,S,5,3427.50,,0.00,3428.00,3428.00,-0.79,-5,5,-0.79,-1.71,2.50,5,0
2.009218,DynamicInventory,Tick,,,,,,0.00,3428.00,3428.00,-8.12,-50,50,-8.12,-7.88,10.67,50,0
2.009218,SusumBot,Tick,,,,,,0.00,3428.00,3428.00,-0.79,-5,5,-0.79,-1.71,2.50,5,0
2.009218,AlecBotV2,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
2.009218,FusionBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
2.260246,DynamicInventory,Tick,,,,,,0.00,3428.00,3428.00,-8.12,-50,50,-8.12,-7.88,10.67,50,0
2.260246,SusumBot,Tick,,,,,,0.00,3428.00,3428.00,-0.79,-5,5,-0.79,-1.71,2.50,5,0
2.260246,AlecBotV2,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
2.260246,FusionBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
2.508653,DynamicInventory,Tick,,,,,,0.00,3428.00,3428.00,-8.12,-50,50,-8.12,-7.88,10.67,50,0
2.508653,SusumBot,Tick,,,,,,0.00,3428.00,3428.00,-0.79,-5,5,-0.79,-1.71,2.50,5,0
2.508653,AlecBotV2,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
2.508653,FusionBot,Tick,,,,,,0.00,3428.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
2.761632,DynamicInventory,Tick,,,,,,0.00,3427.00,3428.00,-8.12,-50,50,41.88,-7.88,10.67,50,0
2.761632,SusumBot,Tick,,,,,,0.00,3427.00,3428.00,-0.79,-5,5,4.21,-1.71,2.50,5,0
2.761632,AlecBotV2,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
2.761632,FusionBot,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
2.925798,SusumBot,Fill,1,B,-1,3428.00,GFD,-0.34,3427.00,3428.00,-3428.45,-5,6,4.55,-2.05,2.50,6,0
2.925798,SusumBot,Hedge,,S,1,3427.50,,0.00,3427.00,3428.00,-0.95,-6,6,5.05,-2.05,2.50,6,0
2.954350,SusumBot,Fill,1,B,-6,3428.00,GFD,-2.06,3427.00,3428.00,-20566.89,-6,12,7.11,-4.11,2.50,12,0
2.954350,SusumBot,Hedge,,S,6,3427.50,,0.00,3427.00,3428.00,-1.89,-12,12,10.11,-4.11,2.50,12,0
3.003161,DynamicInventory,Tick,,,,,,0.00,3427.00,3428.00,-8.12,-50,50,41.88,-7.88,10.67,50,0
3.003161,SusumBot,Tick,,,,,,0.00,3427.00,3428.00,-1.89,-12,12,10.11,-4.11,2.50,12,0
3.003161,AlecBotV2,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
3.003161,FusionBot,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
3.077785,SusumBot,Fill,1,B,-12,3428.00,GFD,-4.11,3427.00,3428.00,-41133.78,-12,24,14.22,-8.22,2.50,24,0
3.077785,SusumBot,Hedge,,S,12,3427.50,,0.00,3427.00,3428.00,-3.78,-24,24,20.22,-8.22,2.50,24,0
3.255263,DynamicInventory,Tick,,,,,,0.00,3427.00,3428.00,-8.12,-50,50,41.88,-7.88,10.67,50,0
3.255263,SusumBot,Tick,,,,,,0.00,3427.00,3428.00,-3.78,-24,24,20.22,-8.22,2.50,24,0
3.255263,AlecBotV2,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
3.255263,FusionBot,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
3.372749,DynamicInventory,Fill,2,S,-1,3429.00,GFD,-0.34,3427.00,3429.00,3421.22,-50,49,92.22,-8.22,10.67,50,1
3.372749,DynamicInventory,Hedge,,B,1,3427.50,,0.00,3427.00,3429.00,-6.28,-49,49,91.72,-8.22,10.67,50,1
3.504380,DynamicInventory,Tick,,,,,,0.00,3427.00,3429.00,-6.28,-49,49,91.72,-8.22,10.67,50,1
3.504380,SusumBot,Tick,,,,,,0.00,3427.00,3429.00,-3.78,-24,24,44.22,-8.22,2.50,24,0
3.504380,AlecBotV2,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
3.504380,FusionBot,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
3.555389,SusumBot,Fill,1,B,-2,3428.00,GFD,-0.69,3427.00,3428.00,-6859.09,-24,26,20.91,-8.91,23.31,26,0
3.555389,SusumBot,Hedge,,S,2,3427.50,,0.00,3427.00,3428.00,-4.09,-26,26,21.91,-8.91,23.31,26,0
3.600254,DynamicInventory,Fill,2,S,-1,3429.00,GFD,-0.34,3427.00,3429.00,3423.06,-49,48,92.06,-8.56,10.67,50,2
3.600254,DynamicInventory,Hedge,,B,1,3427.50,,0.00,3427.00,3429.00,-4.44,-48,48,91.56,-8.56,10.67,50,2
3.670488,SusumBot,Fill,1,B,-1,3428.00,GFD,-0.34,3427.00,3428.00,-3431.75,-26,27,22.25,-9.25,23.31,27,0
3.670488,SusumBot,Hedge,,S,1,3427.50,,0.00,3427.00,3428.00,-4.25,-27,27,22.75,-9.25,23.31,27,0
3.750282,SusumBot,Fill,1,B,-2,3428.00,GFD,-0.69,3427.00,3428.00,-6859.56,-27,29,23.44,-9.94,23.31,29,0
3.750282,SusumBot,Hedge,,S,2,3427.50,,0.00,3427.00,3428.00,-4.56,-29,29,24.44,-9.94,23.31,29,0
3.754340,DynamicInventory,Tick,,,,,,0.00,3427.00,3428.00,-4.44,-48,48,43.56,-8.56,48.66,50,2
3.754340,SusumBot,Tick,,,,,,0.00,3427.00,3428.00,-4.56,-29,29,24.44,-9.94,23.31,29,0
3.754340,AlecBotV2,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
3.754340,FusionBot,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
4.001740,DynamicInventory,Tick,,,,,,0.00,3427.00,3428.00,-4.44,-48,48,43.56,-8.56,48.66,50,2
4.001740,SusumBot,Tick,,,,,,0.00,3427.00,3428.00,-4.56,-29,29,24.44,-9.94,23.31,29,0
4.001740,AlecBotV2,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
4.001740,FusionBot,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
4.260456,DynamicInventory,Tick,,,,,,0.00,3427.00,3428.00,-4.44,-48,48,43.56,-8.56,48.66,50,2
4.260456,SusumBot,Tick,,,,,,0.00,3427.00,3428.00,-4.56,-29,29,24.44,-9.94,23.31,29,0
4.260456,AlecBotV2,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
4.260456,FusionBot,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
4.361116,DynamicInventory,Fill,2,S,-1,3429.00,GFD,-0.34,3427.00,3429.00,3424.90,-48,47,91.90,-8.90,48.66,50,3
4.361116,DynamicInventory,Hedge,,B,1,3427.50,,0.00,3427.00,3429.00,-2.60,-47,47,91.40,-8.90,48.66,50,3
4.504115,DynamicInventory,Tick,,,,,,0.00,3427.00,3429.00,-2.60,-47,47,91.40,-8.90,48.66,50,3
4.504115,SusumBot,Tick,,,,,,0.00,3427.00,3429.00,-4.56,-29,29,53.44,-9.94,23.31,29,0
4.504115,AlecBotV2,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
4.504115,FusionBot,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
4.718185,DynamicInventory,Fill,2,S,-1,3429.00,GFD,-0.34,3427.00,3429.00,3426.74,-47,46,91.74,-9.24,48.66,50,4
4.718185,DynamicInventory,Hedge,,B,1,3427.50,,0.00,3427.00,3429.00,-0.76,-46,46,91.24,-9.24,48.66,50,4
4.755594,DynamicInventory,Tick,,,,,,0.00,3427.00,3429.00,-0.76,-46,46,91.24,-9.24,48.66,50,4
4.755594,SusumBot,Tick,,,,,,0.00,3427.00,3429.00,-4.56,-29,29,53.44,-9.94,23.31,29,0
4.755594,AlecBotV2,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
4.755594,FusionBot,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
4.849282,SusumBot,Fill,1,B,-1,3428.00,GFD,-0.34,3427.00,3428.00,-3432.22,-29,30,24.78,-10.28,28.66,30,0
4.849282,SusumBot,Hedge,,S,1,3427.50,,0.00,3427.00,3428.00,-4.72,-30,30,25.28,-10.28,28.66,30,0
4.988974,DynamicInventory,Fill,2,S,-7,3429.00,GFD,-2.40,3427.00,3429.00,24004.64,-46,39,93.64,-11.64,48.66,50,11
4.988974,DynamicInventory,Hedge,,B,7,3427.50,,0.00,3427.00,3429.00,12.14,-39,39,90.14,-11.64,48.66,50,11
5.004481,DynamicInventory,Tick,,,,,,0.00,3427.00,3429.00,12.14,-39,39,90.14,-11.64,48.66,50,11
5.004481,SusumBot,Tick,,,,,,0.00,3427.00,3429.00,-4.72,-30,30,55.28,-10.28,28.66,30,0
5.004481,AlecBotV2,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
5.004481,FusionBot,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
5.058142,DynamicInventory,Fill,2,S,-3,3429.00,GFD,-1.03,3427.00,3429.00,10300.17,-39,36,91.17,-12.67,48.66,50,14
5.058142,DynamicInventory,Hedge,,B,3,3427.50,,0.00,3427.00,3429.00,17.67,-36,36,89.67,-12.67,48.66,50,14
5.261673,DynamicInventory,Tick,,,,,,0.00,3427.00,3429.00,17.67,-36,36,89.67,-12.67,48.66,50,14
5.261673,SusumBot,Tick,,,,,,0.00,3427.00,3429.00,-4.72,-30,30,55.28,-10.28,28.66,30,0
5.261673,AlecBotV2,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
5.261673,FusionBot,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
5.425246,SusumBot,Fill,1,B,-1,3428.00,GFD,-0.34,3427.00,3428.00,-3432.38,-30,31,25.62,-10.62,29.66,31,0
5.425246,SusumBot,Hedge,,S,1,3427.50,,0.00,3427.00,3428.00,-4.88,-31,31,26.12,-10.62,29.66,31,0
5.426340,DynamicInventory,Fill,2,S,-7,3429.00,GFD,-2.40,3427.00,3429.00,24023.07,-36,29,92.07,-15.07,48.66,50,21
5.426340,DynamicInventory,Hedge,,B,7,3427.50,,0.00,3427.00,3429.00,30.57,-29,29,88.57,-15.07,48.66,50,21
5.506286,DynamicInventory,Tick,,,,,,0.00,3427.00,3429.00,30.57,-29,29,88.57,-15.07,48.66,50,21
5.506286,SusumBot,Tick,,,,,,0.00,3427.00,3429.00,-4.88,-31,31,57.12,-10.62,29.66,31,0
5.506286,AlecBotV2,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
5.506286,FusionBot,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
5.709182,SusumBot,Fill,1,B,-3,3428.00,GFD,-1.03,3427.00,3428.00,-10287.85,-31,34,27.15,-11.65,29.97,34,0
5.709182,SusumBot,Hedge,,S,3,3427.50,,0.00,3427.00,3428.00,-5.35,-34,34,28.65,-11.65,29.97,34,0
5.754677,DynamicInventory,Tick,,,,,,0.00,3427.00,3428.00,30.57,-29,29,59.57,-15.07,48.66,50,21
5.754677,SusumBot,Tick,,,,,,0.00,3427.00,3428.00,-5.35,-34,34,28.65,-11.65,29.97,34,0
5.754677,AlecBotV2,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
5.754677,FusionBot,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
5.780700,DynamicInventory,Fill,2,S,-16,3429.00,GFD,-5.49,3427.00,3429.00,54900.06,-29,13,94.06,-20.56,48.66,50,37
5.780700,DynamicInventory,Hedge,,B,16,3427.50,,0.00,3427.00,3429.00,60.06,-13,13,86.06,-20.56,48.66,50,37
5.977704,DynamicInventory,Fill,2,S,-5,3429.00,GFD,-1.71,3427.00,3429.00,17206.77,-13,8,87.77,-22.27,48.66,50,42
5.977704,DynamicInventory,Hedge,,B,5,3427.50,,0.00,3427.00,3429.00,69.27,-8,8,85.27,-22.27,48.66,50,42
6.006906,DynamicInventory,Tick,,,,,,0.00,3427.00,3429.00,69.27,-8,8,85.27,-22.27,48.66,50,42
6.006906,SusumBot,Tick,,,,,,0.00,3427.00,3429.00,-5.35,-34,34,62.65,-11.65,29.97,34,0
6.006906,AlecBotV2,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
6.006906,FusionBot,Tick,,,,,,0.00,3427.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
6.170009,SusumBot,Fill,1,B,-1,3428.00,GFD,-0.34,3427.00,3428.00,-3433.01,-34,35,28.99,-11.99,33.66,35,0
6.170009,SusumBot,Hedge,,S,1,3427.50,,0.00,3427.00,3428.00,-5.51,-35,35,29.49,-11.99,33.66,35,0
6.258887,DynamicInventory,Tick,,,,,,0.00,3427.00,3428.00,69.27,-8,8,77.27,-22.27,48.66,50,42
6.258887,SusumBot,Tick,,,,,,0.00,3427.00,3428.00,-5.51,-35,35,29.49,-11.99,33.66,35,0
6.258887,AlecBotV2,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
6.258887,FusionBot,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
6.469733,SusumBot,Fill,1,B,-5,3428.00,GFD,-1.71,3427.00,3428.00,-17143.80,-35,40,31.20,-13.70,33.66,40,0
6.469733,SusumBot,Hedge,,S,5,3427.50,,0.00,3427.00,3428.00,-6.30,-40,40,33.70,-13.70,33.66,40,0
6.469733,AlecBotV2,Fill,1,B,-4,3428.00,GFD,-1.37,3427.00,3428.00,-13710.63,0,4,1.37,-1.37,0.00,4,0
6.469733,AlecBotV2,Hedge,,S,4,3427.50,,0.00,3427.00,3428.00,-0.63,-4,4,3.37,-1.37,0.00,4,0
6.511612,DynamicInventory,Tick,,,,,,0.00,3427.00,3428.00,69.27,-8,8,77.27,-22.27,48.66,50,42
6.511612,SusumBot,Tick,,,,,,0.00,3427.00,3428.00,-6.30,-40,40,33.70,-13.70,33.66,40,0
6.511612,AlecBotV2,Tick,,,,,,0.00,3427.00,3428.00,-0.63,-4,4,3.37,-1.37,0.00,4,0
6.511612,FusionBot,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
6.752749,DynamicInventory,Tick,,,,,,0.00,3427.00,3428.00,69.27,-8,8,77.27,-22.27,48.66,50,42
6.752749,SusumBot,Tick,,,,,,0.00,3427.00,3428.00,-6.30,-40,40,33.70,-13.70,33.66,40,0
6.752749,AlecBotV2,Tick,,,,,,0.00,3427.00,3428.00,-0.63,-4,4,3.37,-1.37,0.00,4,0
6.752749,FusionBot,Tick,,,,,,0.00,3427.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
7.002824,DynamicInventory,Tick,,,,,,0.00,3426.00,3428.00,69.27,-8,8,85.27,-22.27,48.66,50,42
7.002824,SusumBot,Tick,,,,,,0.00,3426.00,3428.00,-6.30,-40,40,73.70,-13.70,33.66,40,0
7.002824,AlecBotV2,Tick,,,,,,0.00,3426.00,3428.00,-0.63,-4,4,7.37,-1.37,0.00,4,0
7.002824,FusionBot,Tick,,,,,,0.00,3426.00,3428.00,0.00,0,0,0.00,0.00,0.00,0,0
7.212883,AlecBotV2,Fill,1,B,-4,3428.00,GFD,-1.37,3426.00,3428.00,-13711.26,-4,8,8.74,-2.74,0.00,8,0
7.212883,AlecBotV2,Hedge,,S,4,3426.00,,0.00,3426.00,3428.00,-7.26,-8,8,8.74,-2.74,0.00,8,0
7.257008,DynamicInventory,Fill,2,S,-8,3429.00,GFD,-2.74,3426.00,3429.00,27504.01,-8,0,96.01,-25.01,48.66,50,50
7.257008,DynamicInventory,Hedge,,B,8,3426.00,,0.00,3426.00,3429.00,96.01,0,0,96.01,-25.01,48.66,50,50
7.257008,SusumBot,Fill,2,S,-3,3429.00,GFD,-1.03,3426.00,3429.00,10281.73,-40,37,114.73,-14.73,33.66,40,3
7.257008,SusumBot,Hedge,,B,3,3426.00,,0.00,3426.00,3429.00,3.73,-37,37,114.73,-14.73,33.66,40,3
7.257805,DynamicInventory,Tick,,,,,,0.00,3426.00,3429.00,96.01,0,0,96.01,-25.01,48.66,50,50
7.257805,SusumBot,Tick,,,,,,0.00,3426.00,3429.00,3.73,-37,37,114.73,-14.73,33.66,40,3
7.257805,AlecBotV2,Tick,,,,,,0.00,3426.00,3429.00,-7.26,-8,8,16.74,-2.74,0.00,8,0
7.257805,FusionBot,Tick,,,,,,0.00,3426.00,3429.00,0.00,0,0,0.00,0.00,0.00,0,0
7.325174,DynamicInventory,Insert,3,B,50,3425.00,GFD,0.00,3426.00,3429.00,96.01,0,0,96.01,-25.01,48.66,50,50
7.330062,DynamicInventory,Insert,4,S,50,3427.00,GFD,0.00,3426.00,3429.00,96.01,0,0,96.01,-25.01,48.66,50,50
7.330062,AlecBotV2,Fill,1,B,-42,3428.00,GFD,-14.40,3426.00,3428.00,-143968.86,-8,50,23.14,-17.14,0.00,50,0
7.330062,AlecBotV2,Hedge,,S,42,3426.00,,0.00,3426.00,3428.00,-76.86,-50,50,23.14,-17.14,0.00,50,0
7.330062,FusionBot,Fill,1,B,-8,3428.00,GFD,-2.74,3426.00,3428.00,-27421.26,0,8,2.74,-2.74,0.00,8,0
7.330062,FusionBot,Hedge,,S,8,3426.00,,0.00,3426.00,3428.00,-13.26,-8,8,2.74,-2.74,0.00,8,0
7.330062,DynamicInventory,Fill,4,S,-50,3428.00,GFD,34.28,3426.00,3428.00,171461.73,0,-50,61.73,9.27,48.66,50,100
7.330062,DynamicInventory,Hedge,,B,50,3426.00,,0.00,3426.00,3428.00,161.73,50,-50,61.73,9.27,48.66,50,100
7.404141,SusumBot,Fill,2,S,-4,3429.00,GFD,-1.37,3426.00,3429.00,13721.10,-37,33,116.10,-16.10,33.66,40,7
7.404141,SusumBot,Hedge,,B,4,3425.50,,0.00,3426.00,3429.00,19.10,-33,33,118.10,-16.10,33.66,40,7
7.467434,SusumBot,Fill,2,S,-4,3429.00,GFD,-1.37,3426.00,3429.00,13736.47,-33,29,119.47,-17.47,33.66,40,11
7.467434,SusumBot,Hedge,,B,4,3425.50,,0.00,3426.00,3429.00,34.47,-29,29,121.47,-17.47,33.66,40,11
7.510743,DynamicInventory,Tick,,,,,,0.00,3426.00,3429.00,161.73,50,-50,11.73,9.27,84.28,50,100
7.510743,SusumBot,Tick,,,,,,0.00,3426.00,3429.00,34.47,-29,29,121.47,-17.47,33.66,40,11
7.510743,AlecBotV2,Tick,,,,,,0.00,3426.00,3429.00,-76.86,-50,50,73.14,-17.14,0.00,50,0
7.510743,FusionBot,Tick,,,,,,0.00,3426.00,3429.00,-13.26,-8,8,10.74,-2.74,0.00,8,0
7.638328,SusumBot,Fill,2,S,-8,3429.00,GFD,-2.74,3426.00,3429.00,27469.21,-29,21,124.21,-20.21,33.66,40,19
7.638328,SusumBot,Hedge,,B,8,3425.50,,0.00,3426.00,3429.00,65.21,-21,21,128.21,-20.21,33.66,40,19
7.683047,FusionBot,Fill,1,B,-5,3428.00,GFD,-1.71,3426.00,3428.00,-17151.55,-8,13,4.45,-4.45,6.29,13,0
7.683047,FusionBot,Hedge,,S,5,3425.50,,0.00,3426.00,3428.00,-24.05,-13,13,1.95,-4.45,8.79,13,0
7.751796,DynamicInventory,Tick,,,,,,0.00,3426.00,3428.00,161.73,50,-50,61.73,9.27,84.28,50,100
7.751796,SusumBot,Tick,,,,,,0.00,3426.00,3428.00,65.21,-21,21,107.21,-20.21,33.66,40,19
7.751796,AlecBotV2,Tick,,,,,,0.00,3426.00,3428.00,-76.86,-50,50,23.14,-17.14,50.00,50,0
7.751796,FusionBot,Tick,,,,,,0.00,3426.00,3428.00,-24.05,-13,13,1.95,-4.45,8.79,13,0
8.008076,DynamicInventory,Tick,,,,,,0.00,3426.00,3428.00,161.73,50,-50,61.73,9.27,84.28,50,100
8.008076,SusumBot,Tick,,,,,,0.00,3426.00,3428.00,65.21,-21,21,107.21,-20.21,33.66,40,19
